LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.846871	1.650868	35.880000	28.970000	35.880000	12.861972	0.863425	
0.100000	1.563950	1.616229	35.880000	40.736000	40.290000	13.282925	0.965349	
0.100000	1.431450	1.448979	38.085000	46.644000	45.630000	20.983225	1.498130	
0.100000	1.301636	1.306865	40.838400	52.666000	53.340000	25.021187	1.626547	
0.100000	1.224073	1.369118	44.520000	55.782000	51.430000	28.660990	1.942631	
0.100000	1.156376	1.379013	45.766589	58.502000	54.460000	30.776212	2.069562	
0.100000	1.127189	1.272436	47.273096	59.672000	56.660000	28.464705	2.994055	
0.100000	1.088354	2.110481	48.696931	60.900000	44.760000	35.946920	2.326559	
0.100000	1.071904	1.152802	47.251870	61.560000	59.140000	32.689884	2.778257	
0.100000	1.055613	1.105171	48.969040	62.048000	60.930000	32.820278	3.012940	
0.100000	1.043107	1.422366	50.451485	62.706000	50.630000	34.004522	3.263600	
0.100000	1.041766	1.073365	49.935894	62.944000	60.880000	32.488112	3.509440	
0.100000	1.032342	1.726705	51.054568	63.204000	48.200000	38.313242	2.678494	
0.100000	1.017288	1.165832	50.210127	63.740000	60.020000	35.129522	3.417580	
0.100000	1.004952	1.622915	51.065875	64.360000	46.850000	32.501509	3.308263	
0.100000	0.995957	1.989566	50.185588	64.678000	41.460000	34.637951	3.154392	
0.100000	0.986407	1.324653	48.907553	64.814000	57.960000	35.531912	2.437637	
0.100000	0.967533	1.484099	49.632870	65.878000	53.150000	33.508166	3.358207	
0.100000	0.955111	1.730757	49.734383	66.258000	49.680000	33.932551	2.681339	
0.100000	0.944304	1.550075	49.488528	66.744000	54.450000	31.796283	3.529721	
0.100000	0.934836	1.218396	49.722072	67.008000	57.520000	33.146373	2.973449	
0.100000	0.928291	1.402061	50.183848	67.156000	53.350000	30.729714	2.900878	
0.100000	0.930911	1.254259	50.224376	67.322000	57.610000	36.304224	3.185095	
0.100000	0.915535	1.307435	50.601975	68.052000	57.210000	31.452165	3.076099	
0.100000	0.918592	3.075067	50.894107	67.696000	35.230000	35.490938	2.970730	
0.100000	0.906486	1.475710	49.518401	68.320000	56.580000	33.358482	2.982017	
0.100000	0.898937	1.470521	49.863675	68.560000	52.910000	37.418745	2.765270	
0.100000	0.894223	1.331399	49.908694	68.866000	58.510000	35.075518	2.725883	
0.100000	0.891462	1.850155	50.321597	68.982000	47.150000	34.623989	2.841566	
0.100000	0.889151	1.209181	49.949691	68.980000	59.620000	36.808084	2.482929	
0.100000	0.889851	1.404644	51.211098	68.756000	55.580000	34.514645	3.176698	
0.100000	0.877183	1.009555	52.264922	69.326000	66.110000	35.318091	3.221262	
0.100000	0.878861	1.012856	54.272722	69.452000	64.640000	34.713297	3.572192	
0.100000	0.868761	1.777128	54.665466	69.586000	47.550000	33.177621	2.993434	
0.100000	0.868593	1.315975	54.644425	69.532000	58.710000	33.740019	2.810001	
0.100000	0.866874	1.196586	55.224756	69.882000	59.900000	34.544057	2.881262	
0.100000	0.872658	1.073916	53.806102	69.556000	62.670000	35.089394	3.023626	
0.100000	0.860206	1.075758	56.456762	70.058000	62.020000	34.042458	2.828540	
0.100000	0.864010	1.358294	57.074446	69.898000	58.900000	32.068468	3.094189	
0.100000	0.858678	1.088317	55.703239	70.184000	62.420000	32.757508	2.948629	
