LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	0.896415	0.926965	54.792076	68.002000	67.130000	33.371490	2.737086	
0.100000	0.885499	0.985327	55.992844	68.648000	65.780000	32.447655	2.103013	
0.100000	0.872408	1.072967	56.181915	69.084000	64.330000	32.130089	2.442185	
0.100000	0.868325	1.088634	56.830475	69.120000	63.880000	30.701498	2.881224	
0.100000	0.861107	1.163747	56.978813	69.440000	61.610000	32.588411	1.919815	
0.100000	0.843858	1.282709	57.394694	70.206000	59.520000	34.152021	2.394758	
0.100000	0.837978	1.161941	57.582407	70.408000	61.020000	32.635053	2.200492	
0.100000	0.826381	0.966333	56.497351	70.720000	66.340000	33.238928	2.697436	
0.100000	0.821512	1.203467	56.543995	71.000000	61.010000	32.239223	2.207103	
0.100000	0.810067	0.923929	58.561080	71.452000	67.450000	31.987869	2.141402	
0.100000	0.800849	0.908705	57.759779	71.716000	67.990000	31.309919	2.190207	
0.100000	0.789856	0.979478	60.951066	72.208000	67.110000	32.413905	2.212456	
0.100000	0.792695	1.361672	56.590895	72.240000	58.470000	32.210444	2.461969	
0.100000	0.771517	0.887610	56.227847	72.992000	69.550000	31.305636	2.612250	
0.100000	0.769214	0.863005	58.842318	73.134000	69.690000	31.818590	2.320412	
0.100000	0.761640	0.852067	59.101256	73.170000	70.500000	32.595671	2.242518	
0.100000	0.753442	0.867834	61.408043	73.576000	70.550000	31.221060	1.670516	
0.100000	0.745044	0.836031	61.743418	74.062000	71.250000	34.238843	2.236688	
0.100000	0.741160	0.968972	62.294584	73.904000	67.830000	32.002019	2.176247	
0.100000	0.732656	0.988469	63.902165	74.548000	68.360000	31.639758	2.604280	
0.100000	0.729359	0.881263	63.889080	74.524000	69.180000	32.638813	2.211254	
0.100000	0.721821	0.989745	65.690501	74.660000	68.080000	30.865320	2.634625	
0.100000	0.721496	1.001961	64.685279	74.956000	67.400000	31.349477	1.846449	
0.100000	0.719190	0.830290	65.161110	74.962000	71.310000	33.720822	2.841935	
0.100000	0.711624	1.093868	66.441084	75.116000	64.880000	30.574201	1.992926	
0.100000	0.709660	0.846513	66.130754	74.866000	72.670000	31.922860	2.105284	
0.100000	0.702848	0.821965	64.765860	75.430000	72.140000	31.999179	2.278630	
0.100000	0.696529	0.897407	67.636996	75.604000	69.990000	32.063723	2.476198	
0.100000	0.690262	0.840335	67.642796	75.940000	72.150000	33.822262	2.135978	
0.100000	0.685086	0.899917	68.277640	75.770000	69.360000	30.899329	2.815427	
0.100000	0.688159	0.822389	68.152311	75.938000	71.640000	32.637671	2.484023	
0.100000	0.678127	0.742641	68.167709	76.318000	75.070000	34.608963	2.498165	
0.100000	0.681088	0.750769	68.547966	76.202000	73.580000	34.243027	1.986047	
0.100000	0.673755	0.949983	68.544458	76.554000	69.560000	32.353001	2.577918	
0.100000	0.672697	0.806633	68.307843	76.626000	73.110000	31.450505	2.553474	
0.100000	0.668395	0.982004	68.834502	76.454000	67.630000	34.670771	2.569001	
0.100000	0.663818	0.856620	69.525860	76.878000	72.150000	33.280674	2.263626	
0.100000	0.666527	0.854179	68.924646	76.588000	71.430000	34.034641	2.421183	
0.100000	0.659009	0.742121	70.017258	76.756000	74.660000	31.487748	2.671882	
0.100000	0.653708	0.886208	70.394853	77.180000	70.470000	33.613846	2.996610	
0.100000	0.652206	0.744042	70.272487	77.158000	74.860000	35.134995	2.682088	
0.100000	0.654653	0.799322	69.319444	77.112000	72.470000	34.927187	3.334149	
0.100000	0.650361	0.831814	71.124448	77.436000	72.750000	37.362460	2.768081	
0.100000	0.644928	0.933888	71.249561	77.484000	71.210000	28.644361	2.325281	
