LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.860811	1.842526	31.950000	28.462000	31.950000	19.209569	1.298586	
0.100000	1.584801	1.633932	31.950000	40.794000	38.910000	22.493789	2.134537	
0.100000	1.456237	1.771399	35.430000	46.372000	36.120000	28.175546	1.667032	
0.100000	1.351444	1.533200	35.288400	50.720000	45.370000	32.321266	1.865803	
0.100000	1.282238	1.553506	38.381111	53.796000	43.440000	29.585197	1.803390	
0.100000	1.219614	1.598161	39.304202	56.146000	46.910000	31.580517	3.121855	
0.100000	1.174218	2.315508	40.721914	58.118000	35.760000	35.504942	2.623659	
0.100000	1.135773	1.299480	39.109451	59.130000	53.790000	33.654263	2.404242	
0.100000	1.114367	1.246580	41.756612	59.960000	56.540000	33.289006	2.885339	
0.100000	1.091088	1.939396	43.992162	61.008000	42.320000	31.473847	2.361754	
0.100000	1.074442	1.298037	43.173675	61.580000	52.710000	32.272710	2.264266	
0.100000	1.061747	1.576115	44.233389	62.146000	48.130000	34.304094	2.944535	
0.100000	1.044981	1.346870	44.365618	62.944000	53.780000	32.198607	3.531143	
0.100000	1.033799	2.503983	45.237228	63.140000	35.540000	33.891290	3.191006	
0.100000	1.030739	1.642997	43.632852	63.278000	46.910000	34.078803	2.954886	
0.100000	1.022981	2.482402	43.748238	63.690000	31.740000	33.188429	2.949347	
0.100000	1.006595	1.331128	42.157097	64.392000	55.590000	33.570415	2.868417	
0.100000	0.989060	1.817662	43.406502	64.694000	40.140000	35.220861	2.871929	
0.100000	0.972928	1.413687	42.864115	65.688000	53.630000	34.218412	2.857749	
0.100000	0.975316	1.505025	43.709880	65.434000	53.990000	34.177181	2.524737	
0.100000	0.963110	1.568672	44.438372	65.980000	48.720000	33.898620	2.485185	
0.100000	0.951716	1.579063	44.587683	66.528000	51.860000	35.812624	2.830740	
0.100000	0.952519	1.398545	44.978861	66.300000	53.980000	34.346826	3.182736	
0.100000	0.943760	1.086220	45.482383	66.904000	62.990000	36.646088	2.784539	
0.100000	0.938487	1.423330	46.607310	67.114000	57.910000	31.487493	3.163163	
0.100000	0.927558	1.619250	47.197073	67.314000	46.200000	34.645357	3.295558	
0.100000	0.927842	1.080409	46.873990	67.460000	62.110000	32.736051	3.108215	
0.100000	0.925696	1.611057	47.698361	67.364000	49.120000	34.217068	3.121648	
0.100000	0.917100	1.285357	47.553351	67.716000	57.860000	32.859745	3.021220	
0.100000	0.912551	1.249225	47.996067	67.848000	58.550000	34.260976	3.126813	
0.100000	0.911790	1.526084	49.683115	68.212000	52.890000	33.876992	3.054967	
0.100000	0.908254	1.347086	49.486684	68.310000	57.150000	35.239343	3.416361	
0.100000	0.905622	1.483800	51.318286	68.456000	53.420000	33.161241	2.330204	
0.100000	0.900922	1.933119	51.174876	68.452000	46.770000	32.032489	2.512157	
0.100000	0.892834	1.253758	51.392319	68.786000	59.790000	35.247409	3.129659	
0.100000	0.902497	1.390826	50.322244	68.536000	55.210000	36.478055	2.943010	
0.100000	0.899123	1.341166	53.244028	68.526000	55.130000	35.110718	2.386431	
