LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.702318	1.890729	38.330000	35.738000	38.330000	19.879047	1.089103	
0.100000	1.167942	1.210108	38.330000	57.718000	57.110000	19.842129	1.127171	
0.100000	0.911257	1.277144	47.720000	67.936000	58.140000	19.876127	1.086830	
0.100000	0.778807	1.182645	50.761200	72.610000	62.750000	20.078830	1.110615	
0.100000	0.697070	0.853297	53.654444	75.786000	70.840000	19.934032	1.108599	
0.100000	0.633244	0.779783	57.445435	78.052000	73.420000	19.954738	1.268839	
0.100000	0.592201	0.764103	60.207051	79.414000	74.830000	19.926990	1.104551	
0.100000	0.558997	0.851381	62.228522	80.686000	72.280000	19.970603	1.110544	
0.100000	0.532216	0.785524	63.063911	81.630000	74.430000	20.008082	1.107177	
0.100000	0.518244	1.025935	64.076260	82.074000	70.170000	20.076759	1.080902	
0.100000	0.501320	0.704676	64.110692	82.680000	77.040000	23.605008	1.391146	
0.100000	0.480951	0.737941	65.236875	83.490000	75.910000	23.542544	1.399658	
0.100000	0.469037	0.748558	65.922473	83.754000	76.150000	23.836415	1.386782	
0.100000	0.455645	0.702309	66.492957	84.178000	76.940000	23.492257	1.416696	
0.100000	0.453465	0.651181	67.049504	84.436000	79.710000	23.569081	1.395225	
0.100000	0.446612	0.734026	67.826690	84.742000	76.810000	23.805166	1.400284	
0.100000	0.437884	0.799603	68.132886	84.820000	73.790000	23.721796	1.386004	
0.100000	0.420615	1.126914	68.076474	85.550000	68.160000	23.719594	1.385398	
0.100000	0.422921	0.597440	67.483252	85.358000	80.350000	23.687433	1.401217	
0.100000	0.411033	0.672512	68.173023	85.848000	79.490000	23.557737	1.403547	
0.100000	0.401121	0.940794	68.669456	86.282000	71.690000	23.585659	1.408421	
0.100000	0.407405	1.057581	68.411462	86.002000	70.090000	23.707728	1.388525	
0.100000	0.396438	0.604531	68.070479	86.368000	79.730000	23.561542	1.390535	
0.100000	0.391003	0.503264	68.560247	86.612000	82.920000	23.591180	1.403087	
0.100000	0.389307	0.859938	69.225744	86.602000	73.440000	23.672494	1.413892	
0.100000	0.386374	0.514594	69.097036	86.804000	83.120000	23.612486	1.432146	
0.100000	0.379335	0.796377	69.683329	86.938000	75.240000	23.709998	1.436707	
0.100000	0.377867	0.843921	69.651088	87.050000	75.640000	23.723611	1.409474	
0.100000	0.373258	0.923036	69.654618	87.168000	71.900000	23.671540	1.397991	
0.100000	0.368140	0.657945	69.420506	87.284000	79.720000	23.638628	1.424160	
0.100000	0.364730	0.595947	72.799856	87.448000	81.530000	23.633485	1.419953	
0.100000	0.361082	0.544512	73.511989	87.630000	81.900000	23.715209	1.422479	
0.100000	0.359820	0.851766	74.719580	87.622000	74.210000	23.526109	1.402511	
0.100000	0.360923	0.538955	75.856207	87.664000	82.380000	23.721522	1.403405	
0.100000	0.360126	0.531519	76.650065	87.394000	82.500000	23.857405	1.428528	
0.100000	0.350553	0.509930	77.231312	87.994000	83.980000	23.888639	1.427609	
0.100000	0.358166	0.499996	77.298080	87.664000	83.710000	23.606180	1.396536	
0.100000	0.351855	0.814132	78.022559	87.828000	76.970000	23.665029	1.366447	
0.100000	0.345950	0.542791	77.338820	88.166000	82.670000	23.734723	1.384292	
0.100000	0.344977	0.555422	78.675905	88.036000	82.510000	23.594638	1.399121	
0.100000	0.336643	0.491210	78.759911	88.472000	83.530000	23.751320	1.390877	
0.100000	0.343483	0.561734	79.102354	88.336000	82.100000	23.713372	1.416405	
0.100000	0.342109	0.610110	79.409954	88.236000	80.280000	23.661696	1.399437	
0.100000	0.338779	0.802090	79.866521	88.322000	76.530000	23.371257	1.470149	
0.100000	0.337247	0.764506	79.232034	88.362000	78.800000	23.822133	1.451130	
0.100000	0.333938	0.776805	78.767584	88.574000	76.470000	23.609465	1.467516	
0.100000	0.335713	0.594606	77.805472	88.524000	80.560000	23.575147	1.477360	
0.100000	0.333610	0.546928	79.745389	88.478000	82.640000	23.578856	1.440133	
0.100000	0.334153	0.520679	79.807815	88.500000	82.670000	23.595859	1.478145	
0.100000	0.333275	0.670168	78.864892	88.516000	79.360000	23.515451	1.420003	
0.100000	0.319308	0.455098	78.665536	88.916000	84.830000	23.730240	1.377632	
0.100000	0.329570	0.510795	80.456816	88.494000	82.790000	23.549210	1.394899	
0.100000	0.330188	0.589331	81.068496	88.694000	81.350000	23.793630	1.396580	
0.100000	0.320192	0.563442	79.716214	89.076000	82.280000	23.608409	1.401219	
0.100000	0.321869	0.977916	81.280975	88.848000	73.940000	23.480822	1.470205	
0.100000	0.320501	0.972882	79.668219	89.142000	72.540000	23.631064	1.422538	
0.100000	0.325048	0.720540	79.266158	88.842000	79.020000	23.724398	1.446156	
0.100000	0.324822	0.467478	78.709617	88.948000	84.150000	23.668780	1.416094	
0.100000	0.314956	0.563627	80.191081	89.124000	81.450000	23.689823	1.406423	
0.100000	0.322113	0.587062	80.533958	88.882000	81.710000	23.660518	1.379001	
0.100000	0.312964	0.521539	80.663319	89.042000	83.050000	23.846313	1.415504	
0.100000	0.325124	0.549031	79.705620	88.736000	82.860000	23.490129	1.415172	
0.100000	0.307636	0.691737	81.090197	89.524000	79.290000	23.594261	1.454158	
0.100000	0.319200	0.618477	80.991402	88.990000	80.700000	23.621802	1.363240	
0.100000	0.318861	0.696009	81.186553	88.946000	79.590000	23.663802	1.392690	
0.100000	0.313426	0.718954	81.044518	89.128000	77.960000	23.765067	1.388845	
0.100000	0.311157	0.571771	79.871172	89.296000	82.250000	23.741377	1.380044	
0.100000	0.306680	0.577623	80.848646	89.508000	81.310000	23.617703	1.392144	
