Regularisierer	Zielgroesse	Top1	
2.727201	461872.000000	38.320000	
2.706651	461872.000000	44.020000	
2.686003	461872.000000	48.380000	
2.665326	461872.000000	54.060000	
2.644683	461872.000000	57.220000	
2.624846	461872.000000	58.540000	
2.604264	461872.000000	60.420000	
2.583671	461872.000000	63.300000	
2.563085	461872.000000	64.360000	
2.542507	461872.000000	67.660000	
2.522761	461872.000000	67.400000	
2.502244	461872.000000	68.720000	
2.481740	461872.000000	70.100000	
2.461225	461872.000000	69.220000	
2.440773	461872.000000	72.800000	
2.421131	461872.000000	73.360000	
2.400724	461872.000000	72.780000	
2.380311	461872.000000	72.600000	
2.359890	461872.000000	76.040000	
2.339510	461872.000000	73.720000	
2.319985	461872.000000	76.580000	
2.299712	461872.000000	77.180000	
2.279397	461872.000000	74.860000	
2.259099	461872.000000	78.040000	
2.238837	461872.000000	76.900000	
2.219403	461872.000000	78.180000	
2.199221	461872.000000	80.140000	
2.179029	461872.000000	79.600000	
2.158883	461872.000000	74.800000	
2.138767	461872.000000	80.340000	
2.119441	461872.000000	80.740000	
2.099387	461872.000000	81.740000	
2.079315	461872.000000	81.580000	
2.059276	461872.000000	80.720000	
2.039250	461872.000000	82.400000	
2.020040	461872.000000	82.700000	
2.000105	461872.000000	82.680000	
1.980169	461872.000000	83.100000	
1.960258	461872.000000	82.620000	
1.940416	461872.000000	82.740000	
1.921332	461872.000000	84.900000	
1.901567	461872.000000	83.320000	
1.881825	461872.000000	86.000000	
1.862038	461872.000000	82.080000	
1.842332	461872.000000	87.420000	
1.823387	461872.000000	83.900000	
1.803778	461872.000000	85.820000	
1.784135	461872.000000	86.500000	
1.764575	461872.000000	83.300000	
1.745065	461872.000000	85.040000	
1.726310	461872.000000	85.020000	
1.706920	461872.000000	81.580000	
1.687469	461872.000000	86.580000	
1.668106	461872.000000	86.440000	
1.648817	461872.000000	86.660000	
1.630388	461872.000000	87.380000	
1.611271	461872.000000	88.320000	
1.592166	461872.000000	88.340000	
1.573116	461872.000000	86.080000	
1.554020	461872.000000	88.400000	
1.535827	461872.000000	88.260000	
1.516976	461872.000000	86.200000	
1.498195	461872.000000	86.280000	
1.479448	461872.000000	88.820000	
1.460811	461872.000000	87.720000	
1.442984	461872.000000	90.020000	
1.424652	461872.000000	89.200000	
1.406298	461872.000000	85.580000	
1.388121	461872.000000	89.620000	
1.369939	461872.000000	89.440000	
1.352561	461872.000000	87.920000	
1.334704	461872.000000	90.360000	
1.317016	461872.000000	86.500000	
1.299517	461872.000000	88.960000	
1.282246	461872.000000	89.480000	
1.265821	461872.000000	89.820000	
1.249229	461872.000000	84.460000	
1.232982	461872.000000	89.060000	
1.217077	461872.000000	87.740000	
1.201837	461872.000000	90.380000	
1.187667	461872.000000	90.260000	
1.173387	461872.000000	87.900000	
1.160208	461872.000000	91.200000	
1.147610	461872.000000	84.600000	
1.135307	461872.000000	90.080000	
1.123981	461872.000000	87.860000	
1.112266	461872.000000	90.480000	
1.100888	461872.000000	88.920000	
1.089511	461872.000000	89.180000	
1.078158	461872.000000	90.120000	
1.067352	461872.000000	88.760000	
1.056499	461872.000000	89.580000	
1.045501	461872.000000	89.800000	
1.035034	461872.000000	91.160000	
1.024603	461872.000000	89.720000	
1.014360	461872.000000	90.700000	
1.004459	461872.000000	88.480000	
0.994395	461872.000000	86.100000	
0.984314	461872.000000	89.280000	
0.974533	461872.000000	90.420000	
0.965045	461872.000000	89.160000	
0.955405	461872.000000	87.900000	
0.945967	461872.000000	87.900000	
0.936833	461872.000000	91.600000	
0.928013	461872.000000	86.100000	
0.919119	461872.000000	85.340000	
0.910086	461872.000000	90.120000	
0.901319	461872.000000	91.040000	
0.892668	461872.000000	91.200000	
0.884086	461872.000000	91.080000	
0.875622	461872.000000	91.960000	
0.867316	461872.000000	91.220000	
0.858658	461872.000000	91.360000	
0.850448	461872.000000	90.840000	
0.842191	461872.000000	85.220000	
0.834132	461872.000000	91.520000	
0.826023	461872.000000	93.000000	
0.817560	461872.000000	79.660000	
0.809942	461872.000000	91.480000	
0.801591	461872.000000	89.540000	
0.793397	461872.000000	86.540000	
0.785351	461872.000000	91.660000	
0.777464	461872.000000	90.380000	
0.769774	461872.000000	88.600000	
0.761877	461872.000000	88.020000	
0.754175	461872.000000	87.120000	
0.746969	461872.000000	93.540000	
0.739226	461872.000000	90.480000	
0.731111	461872.000000	91.180000	
0.723362	461872.000000	90.360000	
0.715699	461872.000000	91.720000	
0.708540	461872.000000	90.980000	
0.700824	461872.000000	90.540000	
0.693586	461872.000000	93.300000	
0.685938	461872.000000	91.860000	
0.678579	461872.000000	91.320000	
0.671624	461872.000000	89.720000	
0.664033	461872.000000	91.060000	
0.656857	461872.000000	92.000000	
0.649303	461872.000000	89.040000	
0.642380	461872.000000	92.380000	
0.635601	461872.000000	88.880000	
0.628865	461872.000000	92.980000	
0.621852	461872.000000	88.480000	
0.614854	461872.000000	94.500000	
0.608052	461872.000000	92.720000	
0.602117	461872.000000	92.460000	
0.595483	461872.000000	92.160000	
0.589274	461872.000000	86.540000	
0.583344	461872.000000	90.800000	
0.576821	461872.000000	89.020000	
0.571138	461872.000000	91.360000	
0.565629	461872.000000	87.760000	
0.560739	461872.000000	90.700000	
0.555162	461872.000000	89.100000	
0.549716	461872.000000	89.340000	
0.544604	461872.000000	93.300000	
0.540175	461872.000000	87.320000	
0.535438	461872.000000	84.220000	
0.531135	461872.000000	90.640000	
