Regularisierer	Zielgroesse	Top1	
3.672151	461872.000000	38.860000	
3.641638	461872.000000	46.870000	
3.611053	461872.000000	51.670000	
3.580479	461872.000000	56.430000	
3.549933	461872.000000	58.180000	
3.519418	461872.000000	58.930000	
3.488905	461872.000000	63.160000	
3.458428	461872.000000	62.990000	
3.427975	461872.000000	64.440000	
3.397540	461872.000000	64.540000	
3.367134	461872.000000	66.910000	
3.336770	461872.000000	69.340000	
3.306445	461872.000000	68.820000	
3.276125	461872.000000	69.150000	
3.245809	461872.000000	70.010000	
3.215537	461872.000000	69.800000	
3.185341	461872.000000	71.440000	
3.155154	461872.000000	67.190000	
3.125001	461872.000000	70.540000	
3.094882	461872.000000	71.110000	
3.064809	461872.000000	73.670000	
3.034773	461872.000000	73.950000	
3.004765	461872.000000	74.380000	
2.974782	461872.000000	73.340000	
2.944865	461872.000000	75.030000	
2.914973	461872.000000	73.420000	
2.885109	461872.000000	76.760000	
2.855312	461872.000000	77.080000	
2.825532	461872.000000	75.570000	
2.795789	461872.000000	78.290000	
2.766105	461872.000000	76.380000	
2.736435	461872.000000	78.300000	
2.706827	461872.000000	78.790000	
2.677227	461872.000000	77.670000	
2.647694	461872.000000	79.100000	
2.618191	461872.000000	76.650000	
2.588743	461872.000000	79.830000	
2.559332	461872.000000	77.010000	
2.529962	461872.000000	78.030000	
2.500650	461872.000000	79.470000	
2.471390	461872.000000	79.660000	
2.442126	461872.000000	79.470000	
2.412949	461872.000000	78.480000	
2.383839	461872.000000	80.560000	
2.354745	461872.000000	78.870000	
2.325713	461872.000000	79.900000	
2.296696	461872.000000	80.360000	
2.267756	461872.000000	78.200000	
2.238883	461872.000000	81.050000	
2.210013	461872.000000	80.820000	
2.181207	461872.000000	81.140000	
2.152467	461872.000000	81.170000	
2.123791	461872.000000	82.290000	
2.095159	461872.000000	81.010000	
2.066593	461872.000000	81.310000	
2.038079	461872.000000	79.520000	
2.009618	461872.000000	80.700000	
1.981214	461872.000000	80.690000	
1.952870	461872.000000	80.080000	
1.924540	461872.000000	78.660000	
1.896262	461872.000000	81.270000	
1.868130	461872.000000	82.680000	
1.840016	461872.000000	80.090000	
1.811972	461872.000000	83.310000	
1.784003	461872.000000	82.410000	
1.756055	461872.000000	79.920000	
1.728262	461872.000000	83.110000	
1.700504	461872.000000	80.360000	
1.672778	461872.000000	79.180000	
1.645186	461872.000000	83.120000	
1.617632	461872.000000	82.200000	
1.590160	461872.000000	83.060000	
1.562715	461872.000000	78.970000	
1.535309	461872.000000	81.720000	
1.508065	461872.000000	82.500000	
1.480882	461872.000000	81.700000	
1.453830	461872.000000	80.510000	
1.426877	461872.000000	83.260000	
1.400014	461872.000000	83.150000	
1.373243	461872.000000	82.090000	
1.346506	461872.000000	80.970000	
1.319926	461872.000000	81.140000	
1.293437	461872.000000	83.920000	
1.267106	461872.000000	81.260000	
1.240782	461872.000000	83.630000	
1.214599	461872.000000	82.910000	
1.188573	461872.000000	81.010000	
1.162622	461872.000000	84.270000	
1.136825	461872.000000	83.490000	
1.111151	461872.000000	83.410000	
1.085714	461872.000000	84.720000	
1.060420	461872.000000	80.640000	
1.035327	461872.000000	79.650000	
1.010422	461872.000000	82.020000	
0.985828	461872.000000	82.510000	
0.961504	461872.000000	83.310000	
0.937556	461872.000000	84.520000	
0.914017	461872.000000	84.510000	
0.891185	461872.000000	83.380000	
0.869024	461872.000000	80.500000	
0.847941	461872.000000	83.580000	
0.828080	461872.000000	83.780000	
0.809817	461872.000000	83.040000	
0.792840	461872.000000	82.190000	
0.777550	461872.000000	82.570000	
0.763376	461872.000000	81.560000	
0.750404	461872.000000	82.980000	
0.737911	461872.000000	78.400000	
0.725989	461872.000000	82.320000	
0.714424	461872.000000	81.860000	
0.703320	461872.000000	84.310000	
0.692102	461872.000000	82.960000	
0.681261	461872.000000	83.200000	
0.670969	461872.000000	81.590000	
0.660558	461872.000000	78.350000	
0.650640	461872.000000	70.510000	
0.640742	461872.000000	79.520000	
0.631283	461872.000000	81.530000	
0.621768	461872.000000	81.320000	
0.612512	461872.000000	84.330000	
0.603457	461872.000000	82.760000	
0.594824	461872.000000	83.160000	
0.586073	461872.000000	78.470000	
0.577375	461872.000000	82.660000	
0.569103	461872.000000	81.500000	
0.560914	461872.000000	79.230000	
0.552928	461872.000000	82.080000	
0.545312	461872.000000	80.330000	
0.537827	461872.000000	81.020000	
0.530057	461872.000000	80.100000	
0.522607	461872.000000	80.680000	
0.515474	461872.000000	83.050000	
0.508645	461872.000000	80.690000	
0.502135	461872.000000	83.020000	
0.495754	461872.000000	80.840000	
0.489262	461872.000000	76.960000	
0.483350	461872.000000	80.470000	
0.477323	461872.000000	80.490000	
0.471582	461872.000000	82.850000	
0.465868	461872.000000	84.190000	
0.460403	461872.000000	76.970000	
0.455337	461872.000000	79.850000	
0.450320	461872.000000	81.300000	
0.444898	461872.000000	82.030000	
0.439958	461872.000000	72.390000	
0.435245	461872.000000	83.210000	
0.430085	461872.000000	82.450000	
0.424729	461872.000000	81.720000	
0.419849	461872.000000	82.560000	
0.414923	461872.000000	78.520000	
0.410283	461872.000000	79.600000	
0.406012	461872.000000	81.320000	
0.401091	461872.000000	73.440000	
0.396588	461872.000000	82.650000	
0.392129	461872.000000	81.860000	
0.387671	461872.000000	82.550000	
0.383494	461872.000000	78.290000	
0.379231	461872.000000	81.430000	
