Regularisierer	Zielgroesse	Top1	
26.526716	461872.000000	35.560000	
24.698557	461872.000000	43.540000	
22.868099	461872.000000	49.460000	
21.039917	461872.000000	53.420000	
19.214817	461872.000000	57.130000	
17.395706	461872.000000	59.010000	
15.590368	461872.000000	53.450000	
13.822295	461872.000000	60.300000	
12.226396	461872.000000	22.680000	
11.123919	461872.000000	43.400000	
10.181683	461872.000000	46.430000	
9.303423	461872.000000	36.760000	
8.489623	461872.000000	25.330000	
7.719424	461872.000000	36.210000	
6.968302	461872.000000	39.800000	
6.225256	461872.000000	31.170000	
5.520473	461872.000000	37.490000	
5.013966	461872.000000	28.510000	
4.680580	461872.000000	40.200000	
4.359087	461872.000000	41.420000	
4.044256	461872.000000	13.030000	
3.738417	461872.000000	38.030000	
3.455396	461872.000000	41.410000	
3.200362	461872.000000	42.360000	
2.956857	461872.000000	48.340000	
2.716054	461872.000000	32.780000	
2.478838	461872.000000	27.360000	
2.239254	461872.000000	38.530000	
2.005743	461872.000000	50.970000	
1.771852	461872.000000	33.190000	
1.544129	461872.000000	32.630000	
1.317342	461872.000000	54.280000	
1.100073	461872.000000	23.610000	
0.915832	461872.000000	31.970000	
0.803037	461872.000000	40.280000	
0.737985	461872.000000	33.300000	
0.691642	461872.000000	50.690000	
0.654006	461872.000000	38.510000	
0.625596	461872.000000	54.290000	
0.598739	461872.000000	26.690000	
0.578750	461872.000000	29.950000	
0.556544	461872.000000	33.770000	
0.537489	461872.000000	44.560000	
0.519300	461872.000000	52.710000	
0.504342	461872.000000	51.290000	
0.497340	461872.000000	55.830000	
0.493917	461872.000000	51.140000	
0.488006	461872.000000	41.740000	
0.484080	461872.000000	34.960000	
0.477811	461872.000000	49.450000	
0.473804	461872.000000	40.750000	
0.470050	461872.000000	32.730000	
0.465874	461872.000000	24.140000	
0.460519	461872.000000	65.570000	
0.456562	461872.000000	56.310000	
0.453965	461872.000000	38.040000	
0.450056	461872.000000	55.760000	
0.444204	461872.000000	31.640000	
0.441113	461872.000000	48.350000	
0.437993	461872.000000	32.440000	
0.434557	461872.000000	47.100000	
0.432006	461872.000000	48.800000	
0.426622	461872.000000	46.410000	
0.422931	461872.000000	48.270000	
0.421520	461872.000000	64.450000	
0.419098	461872.000000	30.420000	
0.416402	461872.000000	44.900000	
0.414940	461872.000000	38.970000	
0.410121	461872.000000	56.550000	
0.409341	461872.000000	39.310000	
0.407844	461872.000000	31.390000	
0.404959	461872.000000	62.950000	
0.402507	461872.000000	61.920000	
0.399829	461872.000000	47.890000	
0.398076	461872.000000	52.520000	
