Regularisierer	Zielgroesse	Top1	
8.132000	461872.000000	38.370000	
7.962183	461872.000000	45.270000	
7.792102	461872.000000	51.690000	
7.622108	461872.000000	53.870000	
7.452230	461872.000000	57.670000	
7.282507	461872.000000	59.590000	
7.113047	461872.000000	57.960000	
6.943721	461872.000000	61.200000	
6.774478	461872.000000	64.430000	
6.605487	461872.000000	63.660000	
6.436584	461872.000000	66.720000	
6.268040	461872.000000	66.810000	
6.099653	461872.000000	67.970000	
5.931559	461872.000000	66.040000	
5.763897	461872.000000	70.650000	
5.596381	461872.000000	70.780000	
5.429353	461872.000000	72.200000	
5.262830	461872.000000	72.420000	
5.096903	461872.000000	71.090000	
4.931912	461872.000000	72.690000	
4.767551	461872.000000	74.170000	
4.604608	461872.000000	73.780000	
4.442485	461872.000000	74.200000	
4.282367	461872.000000	74.250000	
4.124946	461872.000000	75.190000	
3.970978	461872.000000	73.830000	
3.822451	461872.000000	73.180000	
3.685533	461872.000000	72.790000	
3.567713	461872.000000	75.090000	
3.467127	461872.000000	74.490000	
3.371936	461872.000000	60.760000	
3.280553	461872.000000	78.080000	
3.190074	461872.000000	70.740000	
3.101746	461872.000000	71.860000	
3.015239	461872.000000	75.180000	
2.932458	461872.000000	71.630000	
2.851906	461872.000000	70.980000	
2.773951	461872.000000	72.770000	
2.698405	461872.000000	69.010000	
2.625438	461872.000000	73.820000	
2.554460	461872.000000	75.640000	
2.482907	461872.000000	66.640000	
2.412530	461872.000000	79.600000	
2.342977	461872.000000	62.820000	
2.273469	461872.000000	74.730000	
2.205961	461872.000000	62.390000	
2.136906	461872.000000	77.510000	
2.070016	461872.000000	76.180000	
2.002501	461872.000000	74.230000	
1.937586	461872.000000	75.270000	
1.873449	461872.000000	79.140000	
1.810308	461872.000000	69.360000	
1.749114	461872.000000	79.080000	
1.691770	461872.000000	69.560000	
1.641259	461872.000000	64.430000	
1.597731	461872.000000	65.110000	
1.558959	461872.000000	70.800000	
1.524886	461872.000000	70.140000	
1.491220	461872.000000	77.670000	
1.461019	461872.000000	74.770000	
1.428045	461872.000000	75.420000	
1.398985	461872.000000	74.520000	
1.368354	461872.000000	77.640000	
1.339142	461872.000000	66.770000	
1.312005	461872.000000	75.980000	
1.282690	461872.000000	55.570000	
1.251287	461872.000000	72.790000	
1.224151	461872.000000	78.320000	
1.199477	461872.000000	71.670000	
1.169832	461872.000000	76.890000	
1.143308	461872.000000	75.520000	
1.119359	461872.000000	73.760000	
1.094273	461872.000000	80.730000	
1.070375	461872.000000	73.390000	
1.047496	461872.000000	74.710000	
1.024118	461872.000000	81.710000	
1.002462	461872.000000	80.000000	
0.979692	461872.000000	71.940000	
0.955998	461872.000000	62.720000	
0.935751	461872.000000	71.990000	
0.913403	461872.000000	69.410000	
0.890710	461872.000000	79.010000	
0.868153	461872.000000	73.110000	
0.847633	461872.000000	71.950000	
0.824729	461872.000000	76.300000	
0.803456	461872.000000	76.120000	
0.782198	461872.000000	79.900000	
0.761093	461872.000000	68.290000	
0.740510	461872.000000	75.510000	
0.719070	461872.000000	66.300000	
0.697784	461872.000000	81.270000	
0.677590	461872.000000	67.880000	
0.654669	461872.000000	78.550000	
0.636235	461872.000000	75.140000	
0.615243	461872.000000	78.550000	
0.595820	461872.000000	77.530000	
0.576574	461872.000000	78.290000	
0.556185	461872.000000	73.790000	
0.536379	461872.000000	71.900000	
0.516512	461872.000000	78.240000	
0.499409	461872.000000	78.080000	
0.481700	461872.000000	82.540000	
0.464114	461872.000000	79.560000	
0.448404	461872.000000	72.760000	
0.433413	461872.000000	74.390000	
0.419367	461872.000000	75.810000	
0.404701	461872.000000	79.380000	
0.392602	461872.000000	76.440000	
0.383983	461872.000000	81.550000	
0.373950	461872.000000	78.220000	
0.366200	461872.000000	78.880000	
0.360535	461872.000000	75.360000	
0.353007	461872.000000	80.840000	
0.347752	461872.000000	74.760000	
0.342492	461872.000000	79.090000	
0.338954	461872.000000	71.140000	
0.333366	461872.000000	70.330000	
0.328061	461872.000000	79.320000	
0.323856	461872.000000	75.830000	
0.321212	461872.000000	74.590000	
0.318851	461872.000000	78.400000	
0.314160	461872.000000	71.130000	
0.310619	461872.000000	73.460000	
0.309058	461872.000000	66.690000	
0.304395	461872.000000	74.700000	
0.301179	461872.000000	67.510000	
0.298655	461872.000000	76.030000	
0.295895	461872.000000	50.940000	
0.293935	461872.000000	81.520000	
0.291594	461872.000000	75.880000	
0.289363	461872.000000	76.110000	
0.288399	461872.000000	76.090000	
0.285327	461872.000000	82.980000	
0.283186	461872.000000	77.040000	
0.280752	461872.000000	74.200000	
0.279583	461872.000000	73.330000	
0.277998	461872.000000	77.690000	
0.277121	461872.000000	68.040000	
0.275284	461872.000000	78.810000	
0.273661	461872.000000	71.140000	
0.272420	461872.000000	80.160000	
0.273539	461872.000000	79.040000	
0.271732	461872.000000	76.610000	
0.272650	461872.000000	78.140000	
0.271494	461872.000000	79.180000	
0.270051	461872.000000	53.190000	
0.268170	461872.000000	82.590000	
0.269535	461872.000000	76.580000	
0.267899	461872.000000	78.540000	
0.266402	461872.000000	78.070000	
0.266785	461872.000000	77.630000	
0.267770	461872.000000	69.920000	
0.266316	461872.000000	75.810000	
0.265019	461872.000000	61.240000	
0.265460	461872.000000	76.440000	
0.264982	461872.000000	78.780000	
0.264504	461872.000000	74.000000	
0.265503	461872.000000	75.120000	
0.263284	461872.000000	78.410000	
0.263441	461872.000000	73.020000	
0.263970	461872.000000	65.520000	
0.261862	461872.000000	79.880000	
0.261673	461872.000000	65.910000	
0.261423	461872.000000	80.990000	
0.262244	461872.000000	74.850000	
0.260934	461872.000000	81.890000	
0.260123	461872.000000	80.280000	
0.259852	461872.000000	77.790000	
0.259127	461872.000000	79.060000	
0.258951	461872.000000	84.650000	
0.259239	461872.000000	76.300000	
0.258434	461872.000000	71.870000	
0.258198	461872.000000	68.560000	
0.257930	461872.000000	56.350000	
0.257469	461872.000000	82.550000	
0.257164	461872.000000	64.660000	
0.255861	461872.000000	63.460000	
0.256134	461872.000000	73.550000	
0.256053	461872.000000	79.900000	
0.256253	461872.000000	79.820000	
nan	387424.000000	41.920000	
0.000000	0.000000	41.920000	
