Regularisierer	Zielgroesse	Top1	Trainingszeit	
7.224383	68466104.000000	10.000000	28.062841	
5.845868	68466104.000000	9.240000	28.788383	
5.772418	68466104.000000	10.000000	28.732737	
5.796271	68466104.000000	12.550000	28.133754	
5.806529	68466104.000000	10.000000	28.324426	
5.788716	68466104.000000	10.000000	28.092359	
5.757751	68466104.000000	10.000000	27.799612	
5.772947	68466104.000000	10.000000	28.563124	
5.748373	68466104.000000	10.000000	28.565819	
6.453549	68466104.000000	11.030000	27.926675	
6.894751	68466104.000000	10.100000	27.926991	
7.640945	68466104.000000	10.290000	28.963133	
6.569687	68466104.000000	11.810000	27.771177	
5.955003	68466104.000000	10.000000	28.556642	
5.734017	68466104.000000	10.330000	27.469764	
6.793433	68406190.000000	10.000000	28.830223	
6.031592	68406190.000000	10.000000	28.416152	
6.160427	68406190.000000	14.160000	28.432950	
6.157285	68406190.000000	10.000000	28.292994	
6.126032	68406190.000000	13.680000	28.355235	
6.136279	68406190.000000	9.990000	28.290124	
6.160380	68406190.000000	10.000000	28.642215	
6.169563	68406190.000000	10.000000	27.933158	
6.137699	68406190.000000	10.000000	28.370928	
6.154771	68406190.000000	9.030000	28.183530	
6.138688	68406190.000000	10.000000	28.054105	
6.148537	68406190.000000	10.000000	28.516244	
6.113933	68406190.000000	10.740000	28.407155	
6.124779	68406190.000000	11.560000	28.380251	
6.139009	68406190.000000	10.000000	28.716187	
6.100286	68406190.000000	9.760000	28.416140	
6.130745	68406190.000000	10.000000	28.504453	
6.155382	68406190.000000	16.550000	28.703348	
6.168530	68406190.000000	13.250000	28.577976	
6.159824	68406190.000000	10.350000	27.923323	
6.163486	68406190.000000	7.510000	28.166893	
6.147830	68406190.000000	10.030000	28.087597	
6.120382	68406190.000000	10.000000	28.484518	
6.178776	68406190.000000	13.970000	28.438984	
6.195748	68406190.000000	10.000000	27.905320	
6.134031	68406190.000000	10.000000	28.409976	
6.181870	68406190.000000	10.000000	28.057732	
6.174876	68406190.000000	12.080000	27.339658	
6.677655	68406190.000000	10.000000	26.939113	
6.077043	68406190.000000	10.000000	28.060879	
6.986483	68618178.000000	10.000000	27.694823	
6.264233	68618178.000000	10.000000	27.789948	
