Regularisierer	Zielgroesse	Top1	
0.546775	461872.000000	38.600000	
0.545554	461872.000000	41.790000	
0.544317	461872.000000	47.610000	
0.543074	461872.000000	52.930000	
0.541832	461872.000000	53.100000	
0.540636	461872.000000	56.620000	
0.539394	461872.000000	58.520000	
0.538148	461872.000000	57.750000	
0.536906	461872.000000	63.570000	
0.535664	461872.000000	63.590000	
0.534468	461872.000000	65.690000	
0.533226	461872.000000	65.770000	
0.531980	461872.000000	66.500000	
0.530736	461872.000000	68.560000	
0.529491	461872.000000	68.070000	
0.528298	461872.000000	70.690000	
0.527056	461872.000000	71.730000	
0.525815	461872.000000	69.730000	
0.524572	461872.000000	73.350000	
0.523331	461872.000000	73.810000	
0.522140	461872.000000	75.330000	
0.520897	461872.000000	73.470000	
0.519659	461872.000000	76.790000	
0.518422	461872.000000	76.680000	
0.517183	461872.000000	77.840000	
0.515996	461872.000000	76.230000	
0.514765	461872.000000	76.410000	
0.513532	461872.000000	75.710000	
0.512295	461872.000000	78.830000	
0.511063	461872.000000	78.710000	
0.509883	461872.000000	78.380000	
0.508656	461872.000000	78.660000	
0.507430	461872.000000	78.680000	
0.506200	461872.000000	78.300000	
0.504971	461872.000000	79.980000	
0.503792	461872.000000	79.770000	
0.502570	461872.000000	80.620000	
0.501345	461872.000000	79.420000	
0.500121	461872.000000	80.800000	
0.498899	461872.000000	80.500000	
0.497728	461872.000000	75.950000	
0.496516	461872.000000	81.190000	
0.495301	461872.000000	79.820000	
0.494079	461872.000000	81.290000	
0.492864	461872.000000	79.490000	
0.491697	461872.000000	81.340000	
0.490489	461872.000000	80.000000	
0.489276	461872.000000	82.330000	
0.488067	461872.000000	82.510000	
0.486855	461872.000000	80.710000	
0.485693	461872.000000	82.260000	
0.484488	461872.000000	81.650000	
0.483285	461872.000000	79.520000	
0.482084	461872.000000	81.690000	
0.480879	461872.000000	82.910000	
0.479723	461872.000000	83.000000	
0.478531	461872.000000	82.610000	
0.477330	461872.000000	80.930000	
0.476135	461872.000000	83.500000	
0.474938	461872.000000	82.900000	
0.473790	461872.000000	81.840000	
0.472595	461872.000000	79.100000	
0.471405	461872.000000	82.020000	
0.470218	461872.000000	82.130000	
0.469030	461872.000000	81.500000	
0.467889	461872.000000	81.220000	
0.466705	461872.000000	82.580000	
0.465520	461872.000000	80.650000	
0.464333	461872.000000	82.220000	
0.463154	461872.000000	81.390000	
0.462017	461872.000000	82.030000	
0.460838	461872.000000	83.090000	
0.459649	461872.000000	82.060000	
0.458469	461872.000000	83.340000	
0.457293	461872.000000	81.390000	
0.456167	461872.000000	82.580000	
0.454995	461872.000000	84.590000	
0.453827	461872.000000	83.470000	
0.452660	461872.000000	82.020000	
0.451492	461872.000000	83.520000	
0.450372	461872.000000	83.690000	
0.449206	461872.000000	81.910000	
0.448038	461872.000000	83.620000	
0.446872	461872.000000	83.110000	
0.445707	461872.000000	84.110000	
0.444588	461872.000000	83.790000	
0.443432	461872.000000	81.530000	
0.442278	461872.000000	84.380000	
0.441127	461872.000000	83.360000	
0.439972	461872.000000	84.670000	
0.438863	461872.000000	84.400000	
0.437706	461872.000000	84.490000	
0.436553	461872.000000	81.260000	
0.435403	461872.000000	83.900000	
0.434258	461872.000000	84.440000	
0.433152	461872.000000	84.120000	
0.432001	461872.000000	83.840000	
0.430851	461872.000000	84.470000	
0.429705	461872.000000	81.350000	
0.428564	461872.000000	80.270000	
0.427460	461872.000000	79.480000	
0.426310	461872.000000	82.760000	
0.425171	461872.000000	81.920000	
0.424030	461872.000000	83.420000	
0.422888	461872.000000	84.450000	
0.421794	461872.000000	84.500000	
0.420662	461872.000000	84.680000	
0.419527	461872.000000	85.210000	
0.418404	461872.000000	83.320000	
0.417265	461872.000000	83.730000	
0.416173	461872.000000	84.750000	
0.415045	461872.000000	84.130000	
0.413925	461872.000000	83.810000	
0.412801	461872.000000	81.850000	
0.411683	461872.000000	84.450000	
0.410603	461872.000000	84.090000	
0.409481	461872.000000	82.360000	
0.408356	461872.000000	84.460000	
0.407236	461872.000000	81.530000	
0.406110	461872.000000	81.630000	
0.405043	461872.000000	84.260000	
0.403935	461872.000000	79.540000	
0.402812	461872.000000	84.630000	
0.401692	461872.000000	84.100000	
0.400572	461872.000000	84.010000	
0.399496	461872.000000	84.660000	
0.398389	461872.000000	85.010000	
0.397284	461872.000000	84.140000	
0.396175	461872.000000	85.670000	
0.395071	461872.000000	84.910000	
0.394004	461872.000000	85.470000	
0.392901	461872.000000	84.230000	
0.391796	461872.000000	84.690000	
0.390694	461872.000000	80.850000	
0.389600	461872.000000	82.600000	
0.388555	461872.000000	85.520000	
0.387456	461872.000000	84.680000	
0.386366	461872.000000	85.610000	
0.385278	461872.000000	84.700000	
0.384185	461872.000000	82.790000	
0.383141	461872.000000	84.850000	
0.382052	461872.000000	83.590000	
0.380962	461872.000000	85.890000	
0.379867	461872.000000	83.930000	
0.378780	461872.000000	82.750000	
0.377737	461872.000000	84.970000	
0.376652	461872.000000	84.240000	
0.375570	461872.000000	84.700000	
0.374487	461872.000000	86.200000	
0.373411	461872.000000	85.510000	
0.372367	461872.000000	85.400000	
0.371304	461872.000000	85.470000	
0.370227	461872.000000	86.090000	
0.369144	461872.000000	82.330000	
