Regularisierer	Zielgroesse	Top1	
0.184213	461872.000000	38.310000	
0.183991	461872.000000	45.810000	
0.183767	461872.000000	50.900000	
0.183541	461872.000000	54.340000	
0.183314	461872.000000	58.590000	
0.183087	461872.000000	59.310000	
0.182859	461872.000000	60.780000	
0.182631	461872.000000	58.450000	
0.182403	461872.000000	64.330000	
0.182174	461872.000000	66.500000	
0.181947	461872.000000	65.840000	
0.181720	461872.000000	67.200000	
0.181491	461872.000000	68.060000	
0.181264	461872.000000	69.290000	
0.181036	461872.000000	70.310000	
0.180808	461872.000000	71.620000	
0.180579	461872.000000	72.360000	
0.180353	461872.000000	66.540000	
0.180126	461872.000000	71.100000	
0.179898	461872.000000	75.060000	
0.179669	461872.000000	73.180000	
0.179441	461872.000000	75.450000	
0.179211	461872.000000	76.210000	
0.178982	461872.000000	74.160000	
0.178753	461872.000000	77.400000	
0.178524	461872.000000	74.530000	
0.178295	461872.000000	76.910000	
0.178067	461872.000000	78.030000	
0.177839	461872.000000	77.730000	
0.177611	461872.000000	74.590000	
0.177383	461872.000000	78.110000	
0.177155	461872.000000	79.430000	
0.176929	461872.000000	78.130000	
0.176701	461872.000000	78.910000	
0.176474	461872.000000	76.990000	
0.176246	461872.000000	78.620000	
0.176019	461872.000000	79.010000	
0.175792	461872.000000	79.930000	
0.175566	461872.000000	78.210000	
0.175339	461872.000000	80.280000	
0.175113	461872.000000	80.360000	
0.174887	461872.000000	81.800000	
0.174662	461872.000000	78.540000	
0.174437	461872.000000	80.520000	
0.174213	461872.000000	81.020000	
0.173987	461872.000000	81.070000	
0.173762	461872.000000	80.730000	
0.173539	461872.000000	82.660000	
0.173315	461872.000000	80.300000	
0.173090	461872.000000	80.900000	
0.172867	461872.000000	80.910000	
0.172644	461872.000000	81.310000	
0.172420	461872.000000	81.790000	
0.172197	461872.000000	83.220000	
0.171975	461872.000000	82.650000	
0.171752	461872.000000	80.970000	
0.171530	461872.000000	82.640000	
0.171310	461872.000000	83.090000	
0.171088	461872.000000	82.090000	
0.170867	461872.000000	79.440000	
0.170646	461872.000000	81.640000	
0.170425	461872.000000	80.360000	
0.170204	461872.000000	83.300000	
0.169983	461872.000000	82.480000	
0.169762	461872.000000	82.390000	
0.169542	461872.000000	82.050000	
0.169323	461872.000000	82.710000	
0.169103	461872.000000	81.570000	
0.168883	461872.000000	83.110000	
0.168664	461872.000000	82.760000	
0.168445	461872.000000	81.430000	
0.168226	461872.000000	83.620000	
0.168008	461872.000000	83.770000	
0.167790	461872.000000	80.970000	
0.167573	461872.000000	83.640000	
0.167356	461872.000000	83.330000	
0.167138	461872.000000	83.180000	
0.166921	461872.000000	81.410000	
0.166703	461872.000000	82.930000	
0.166486	461872.000000	82.120000	
0.166270	461872.000000	82.480000	
0.166054	461872.000000	84.230000	
0.165839	461872.000000	83.470000	
0.165623	461872.000000	84.180000	
0.165407	461872.000000	83.450000	
0.165193	461872.000000	82.710000	
0.164977	461872.000000	82.350000	
0.164761	461872.000000	84.420000	
0.164546	461872.000000	83.010000	
0.164332	461872.000000	82.580000	
0.164119	461872.000000	82.160000	
0.163905	461872.000000	82.140000	
0.163691	461872.000000	81.650000	
0.163477	461872.000000	85.060000	
0.163264	461872.000000	82.160000	
0.163051	461872.000000	82.560000	
0.162838	461872.000000	83.740000	
0.162625	461872.000000	84.090000	
