Regularisierer	Zielgroesse	Top1	
16.114782	461872.000000	38.120000	
15.450492	461872.000000	47.400000	
14.785318	461872.000000	49.220000	
14.120785	461872.000000	54.340000	
13.457056	461872.000000	55.500000	
12.820380	461872.000000	58.900000	
12.160181	461872.000000	63.800000	
11.499825	461872.000000	62.860000	
10.841137	461872.000000	65.220000	
10.184366	461872.000000	65.720000	
9.556518	461872.000000	64.840000	
8.910121	461872.000000	68.160000	
8.275346	461872.000000	70.940000	
7.665783	461872.000000	64.020000	
7.156675	461872.000000	60.940000	
6.781619	460432.000000	43.380000	
6.431598	460432.000000	62.560000	
6.096325	460432.000000	66.400000	
5.774801	460432.000000	69.780000	
5.466583	460432.000000	64.480000	
5.165839	450928.000000	75.480000	
4.890591	450928.000000	63.660000	
4.616240	450928.000000	67.160000	
4.346444	450928.000000	69.840000	
4.078948	450928.000000	68.520000	
3.816977	448912.000000	67.880000	
3.560509	448912.000000	52.080000	
3.321728	448912.000000	57.440000	
3.127063	448912.000000	41.520000	
2.982888	448912.000000	65.020000	
2.858129	443152.000000	52.900000	
2.744275	443152.000000	60.520000	
2.630602	443152.000000	60.980000	
2.517172	443152.000000	59.660000	
2.407364	443152.000000	38.500000	
2.295995	436240.000000	58.780000	
2.193872	436240.000000	52.600000	
2.096381	436240.000000	49.360000	
2.003118	436240.000000	60.920000	
1.914964	436240.000000	74.060000	
1.824942	430480.000000	41.300000	
1.740595	430480.000000	68.080000	
1.653566	430480.000000	27.280000	
1.567040	430480.000000	75.580000	
1.480903	430480.000000	66.060000	
1.394265	424288.000000	61.800000	
1.311269	424288.000000	46.960000	
1.228693	424288.000000	61.340000	
1.146408	424288.000000	69.760000	
1.063861	424288.000000	71.620000	
0.982399	420976.000000	45.540000	
0.903994	420976.000000	66.440000	
0.825162	420976.000000	51.020000	
0.750251	420976.000000	54.800000	
0.681081	420976.000000	58.120000	
0.619711	416080.000000	45.200000	
0.575074	416080.000000	62.220000	
0.544681	416080.000000	67.400000	
0.518708	416080.000000	62.400000	
0.499495	416080.000000	66.480000	
0.430930	365104.000000	40.400000	
0.422363	365104.000000	82.120000	
0.413303	365104.000000	68.620000	
0.403518	365104.000000	59.680000	
0.394969	365104.000000	67.340000	
0.365181	344656.000000	75.080000	
0.359171	344656.000000	48.060000	
0.352352	344656.000000	72.060000	
0.343827	344656.000000	65.600000	
0.337487	344656.000000	51.760000	
0.312895	326224.000000	62.820000	
0.310302	326224.000000	69.360000	
0.307340	326224.000000	60.780000	
0.302683	326224.000000	50.400000	
0.300279	326224.000000	71.100000	
0.293625	319312.000000	69.920000	
0.293341	319312.000000	42.740000	
0.293878	319312.000000	75.480000	
0.291518	319312.000000	44.300000	
0.291278	319312.000000	54.540000	
0.287156	311248.000000	65.860000	
0.286214	311248.000000	52.120000	
0.285588	311248.000000	64.020000	
0.284522	311248.000000	78.780000	
0.283977	311248.000000	70.580000	
0.277587	305488.000000	78.320000	
0.279274	305488.000000	36.680000	
0.278876	305488.000000	77.340000	
0.278337	305488.000000	63.900000	
0.277197	305488.000000	57.980000	
0.267771	294688.000000	70.020000	
0.268551	294688.000000	64.900000	
0.268244	294688.000000	63.180000	
0.268524	294688.000000	57.720000	
0.267833	294688.000000	78.080000	
0.260297	290656.000000	52.060000	
0.261084	290656.000000	68.480000	
0.260589	290656.000000	75.240000	
0.260223	290656.000000	67.740000	
0.260604	290656.000000	73.320000	
0.251034	282016.000000	68.840000	
0.250736	282016.000000	75.080000	
0.251274	282016.000000	71.240000	
0.252737	282016.000000	38.640000	
0.251377	282016.000000	56.620000	
0.247007	278560.000000	61.980000	
0.248175	278560.000000	61.160000	
0.248694	278560.000000	74.360000	
0.246758	278560.000000	68.140000	
0.247737	278560.000000	84.540000	
0.246067	275680.000000	75.460000	
0.247363	275680.000000	66.440000	
0.246713	275680.000000	53.360000	
0.246669	275680.000000	69.440000	
0.246279	275680.000000	70.860000	
0.242501	274528.000000	76.480000	
0.243004	274528.000000	70.080000	
0.244818	274528.000000	70.080000	
0.242821	274528.000000	60.380000	
0.244903	274528.000000	75.100000	
0.241765	272224.000000	63.660000	
0.243287	272224.000000	79.940000	
0.242506	272224.000000	72.520000	
0.242199	272224.000000	46.220000	
0.242537	272224.000000	58.220000	
0.237715	269920.000000	69.120000	
0.238171	269920.000000	77.700000	
0.238129	269920.000000	77.140000	
0.238145	269920.000000	76.080000	
0.237931	269920.000000	66.580000	
0.236008	269344.000000	74.360000	
0.236520	269344.000000	76.220000	
0.236410	269344.000000	73.600000	
0.236534	269344.000000	78.440000	
0.237296	269344.000000	76.400000	
0.234952	269344.000000	65.320000	
0.235188	269344.000000	81.720000	
0.235635	269344.000000	62.560000	
0.236727	269344.000000	72.480000	
0.237294	269344.000000	73.100000	
0.232420	265888.000000	69.560000	
0.231879	265888.000000	76.360000	
0.231227	265888.000000	81.540000	
0.231151	265888.000000	73.220000	
0.232143	265888.000000	69.060000	
0.230925	265600.000000	78.580000	
0.229738	265600.000000	65.280000	
0.230488	265600.000000	70.300000	
0.231613	265600.000000	60.940000	
0.230242	265600.000000	58.200000	
0.229695	265600.000000	80.200000	
0.230911	265600.000000	66.780000	
0.231356	265600.000000	79.980000	
0.231150	265600.000000	82.460000	
0.231046	265600.000000	57.180000	
0.229170	264448.000000	80.860000	
0.231152	264448.000000	85.940000	
0.229601	264448.000000	81.680000	
0.229201	264448.000000	59.560000	
0.229620	264448.000000	77.780000	
