Regularisierer	Zielgroesse	Top1	
8.131877	461872.000000	37.800000	
7.962211	461872.000000	43.910000	
7.792050	461872.000000	48.180000	
7.621996	461872.000000	53.250000	
7.452033	461872.000000	57.490000	
7.282184	461872.000000	60.490000	
7.112537	461872.000000	60.910000	
6.943128	461872.000000	62.300000	
6.773880	461872.000000	62.600000	
6.604840	461872.000000	63.810000	
6.436015	461872.000000	68.410000	
6.267478	461872.000000	68.720000	
6.099148	461872.000000	70.380000	
5.931094	461872.000000	69.290000	
5.763336	461872.000000	71.670000	
5.595764	461872.000000	72.590000	
5.428813	461872.000000	73.020000	
5.262355	461872.000000	74.460000	
5.096343	461872.000000	75.610000	
4.930934	461872.000000	75.890000	
4.766382	461872.000000	73.790000	
4.603048	461872.000000	76.680000	
4.440819	461872.000000	77.050000	
4.280466	461872.000000	76.390000	
4.122702	461872.000000	76.740000	
3.968330	461872.000000	76.860000	
3.818364	461872.000000	76.640000	
3.680995	461872.000000	77.070000	
3.565138	461872.000000	74.900000	
3.464887	461872.000000	76.850000	
3.369657	461872.000000	75.050000	
3.277884	461872.000000	74.430000	
3.187148	461872.000000	71.600000	
3.100060	461872.000000	75.810000	
3.015200	461872.000000	74.980000	
2.930143	461872.000000	76.620000	
2.848493	461872.000000	78.090000	
2.771044	461872.000000	78.680000	
2.696029	461872.000000	70.080000	
2.623461	461872.000000	73.740000	
2.552187	461872.000000	75.590000	
2.480648	461872.000000	76.360000	
2.411711	461872.000000	75.670000	
2.341847	461872.000000	63.840000	
2.271702	461872.000000	72.640000	
2.203964	461872.000000	71.650000	
2.134628	461872.000000	79.830000	
2.069083	461872.000000	81.250000	
2.002283	461872.000000	77.070000	
1.937593	461872.000000	76.210000	
1.872865	461872.000000	79.130000	
1.809730	461872.000000	77.580000	
1.750713	461872.000000	72.660000	
1.693960	461872.000000	76.130000	
1.642367	461872.000000	70.800000	
1.597452	461872.000000	71.180000	
1.558092	461872.000000	72.320000	
1.523363	461872.000000	80.310000	
1.491019	461872.000000	72.180000	
1.460982	461872.000000	73.650000	
1.429728	461872.000000	73.810000	
