Regularisierer	Zielgroesse	Top1	
2.727253	461872.000000	35.080000	
2.706697	461872.000000	46.780000	
2.686039	461872.000000	49.420000	
2.665388	461872.000000	52.750000	
2.644739	461872.000000	54.710000	
2.624902	461872.000000	57.080000	
2.604304	461872.000000	62.840000	
2.583667	461872.000000	63.710000	
2.563040	461872.000000	66.050000	
2.542440	461872.000000	63.960000	
2.522682	461872.000000	66.930000	
2.502151	461872.000000	64.040000	
2.481601	461872.000000	69.880000	
2.461088	461872.000000	70.960000	
2.440583	461872.000000	68.910000	
2.420910	461872.000000	67.480000	
2.400475	461872.000000	71.370000	
2.380064	461872.000000	69.490000	
2.359646	461872.000000	72.230000	
2.339235	461872.000000	74.200000	
2.319655	461872.000000	74.920000	
2.299349	461872.000000	74.800000	
2.279007	461872.000000	74.750000	
2.258693	461872.000000	75.630000	
2.238366	461872.000000	76.620000	
2.218887	461872.000000	77.670000	
2.198680	461872.000000	77.700000	
2.178475	461872.000000	76.580000	
2.158308	461872.000000	74.910000	
2.138160	461872.000000	76.460000	
2.118824	461872.000000	78.490000	
2.098740	461872.000000	79.770000	
2.078646	461872.000000	78.590000	
2.058593	461872.000000	73.790000	
2.038536	461872.000000	79.330000	
2.019344	461872.000000	80.500000	
1.999439	461872.000000	77.730000	
1.979476	461872.000000	80.530000	
1.959570	461872.000000	80.570000	
1.939689	461872.000000	80.240000	
1.920647	461872.000000	80.540000	
1.900887	461872.000000	79.730000	
1.881117	461872.000000	78.500000	
1.861347	461872.000000	81.560000	
1.841609	461872.000000	81.150000	
1.822784	461872.000000	81.030000	
1.803231	461872.000000	81.280000	
1.783689	461872.000000	81.720000	
1.764127	461872.000000	81.890000	
1.744681	461872.000000	82.150000	
1.726014	461872.000000	80.030000	
1.706632	461872.000000	80.760000	
1.687286	461872.000000	81.560000	
1.667941	461872.000000	83.380000	
1.648706	461872.000000	82.140000	
1.630211	461872.000000	83.190000	
1.611086	461872.000000	81.600000	
1.592010	461872.000000	81.970000	
1.572987	461872.000000	82.940000	
1.554034	461872.000000	79.120000	
1.535972	461872.000000	81.610000	
1.517118	461872.000000	82.280000	
1.498328	461872.000000	82.690000	
1.479764	461872.000000	82.580000	
1.461324	461872.000000	82.420000	
1.443492	461872.000000	82.480000	
1.425048	461872.000000	78.940000	
1.406821	461872.000000	78.380000	
1.388654	461872.000000	82.130000	
1.370591	461872.000000	81.750000	
1.353357	461872.000000	81.770000	
1.335522	461872.000000	83.520000	
1.317937	461872.000000	83.390000	
1.300542	461872.000000	80.800000	
1.283348	461872.000000	83.490000	
1.266941	461872.000000	83.610000	
1.250404	461872.000000	83.110000	
1.234164	461872.000000	80.410000	
1.218352	461872.000000	82.890000	
1.203195	461872.000000	79.400000	
1.189030	461872.000000	80.370000	
1.175273	461872.000000	83.250000	
1.162004	461872.000000	82.240000	
1.149019	461872.000000	81.660000	
1.136747	461872.000000	81.840000	
1.125358	461872.000000	79.450000	
1.113535	461872.000000	80.790000	
1.102118	461872.000000	83.000000	
1.090752	461872.000000	82.440000	
1.079806	461872.000000	80.540000	
1.069012	461872.000000	83.600000	
1.058184	461872.000000	84.030000	
1.047511	461872.000000	82.940000	
1.036984	461872.000000	82.950000	
1.026571	461872.000000	82.920000	
1.016480	461872.000000	80.990000	
1.006317	461872.000000	84.950000	
0.995917	461872.000000	82.990000	
0.985771	461872.000000	81.780000	
0.976272	461872.000000	81.760000	
0.967011	461872.000000	82.850000	
0.957778	461872.000000	83.430000	
0.948358	461872.000000	83.060000	
0.939108	461872.000000	79.620000	
0.930160	461872.000000	83.090000	
0.920964	461872.000000	77.730000	
0.912192	461872.000000	80.710000	
0.903587	461872.000000	81.580000	
0.894869	461872.000000	82.500000	
0.886083	461872.000000	82.120000	
0.877856	461872.000000	84.050000	
0.869662	461872.000000	78.140000	
0.861349	461872.000000	81.350000	
0.853230	461872.000000	82.340000	
0.844769	461872.000000	82.230000	
0.836603	461872.000000	81.690000	
0.828458	461872.000000	80.990000	
0.820272	461872.000000	81.380000	
0.812334	461872.000000	84.600000	
0.803916	461872.000000	80.680000	
0.796023	461872.000000	82.890000	
0.788052	461872.000000	83.570000	
0.780181	461872.000000	81.850000	
0.772122	461872.000000	84.490000	
0.764106	461872.000000	83.110000	
0.756477	461872.000000	80.970000	
0.748645	461872.000000	79.870000	
0.740719	461872.000000	83.460000	
0.733237	461872.000000	78.520000	
0.725939	461872.000000	81.340000	
0.718244	461872.000000	84.770000	
0.710172	461872.000000	83.650000	
0.702677	461872.000000	83.610000	
0.695416	461872.000000	83.910000	
0.688279	461872.000000	85.480000	
0.680739	461872.000000	84.670000	
0.673550	461872.000000	82.670000	
0.666626	461872.000000	85.300000	
0.659609	461872.000000	83.300000	
0.652560	461872.000000	81.160000	
0.645112	461872.000000	82.660000	
0.638115	461872.000000	82.090000	
0.631274	461872.000000	83.450000	
0.624431	461872.000000	81.170000	
0.617616	461872.000000	84.050000	
0.610954	461872.000000	81.360000	
0.604502	461872.000000	80.020000	
0.598185	461872.000000	82.130000	
0.591863	461872.000000	82.280000	
0.585974	461872.000000	79.660000	
0.579587	461872.000000	83.360000	
0.573856	461872.000000	81.600000	
0.568087	461872.000000	81.430000	
0.563287	461872.000000	85.000000	
0.557515	461872.000000	80.580000	
0.552193	461872.000000	80.310000	
0.547719	461872.000000	79.360000	
0.542570	461872.000000	84.170000	
0.538149	461872.000000	81.950000	
0.533921	461872.000000	82.730000	
0.528837	461872.000000	80.310000	
0.524806	461872.000000	80.880000	
0.520406	461872.000000	78.460000	
0.516278	461872.000000	83.190000	
0.512492	461872.000000	81.970000	
0.508224	461872.000000	83.390000	
0.504208	461872.000000	80.230000	
0.501006	461872.000000	81.150000	
0.497456	461872.000000	78.840000	
0.493798	461872.000000	84.620000	
0.489583	461872.000000	82.920000	
0.486172	461872.000000	82.240000	
0.482357	461872.000000	82.130000	
0.478645	461872.000000	84.310000	
0.475038	461872.000000	78.830000	
0.471235	461872.000000	84.130000	
0.468194	461872.000000	81.280000	
0.465123	461872.000000	84.850000	
0.461356	461872.000000	79.710000	
0.457826	461872.000000	83.510000	
