Regularisierer	Zielgroesse	Top1	
8.132099	461872.000000	37.030000	
7.962245	461872.000000	41.860000	
7.792084	461872.000000	51.160000	
7.622048	461872.000000	55.580000	
7.452146	461872.000000	56.150000	
7.282438	461872.000000	57.670000	
7.112912	461872.000000	62.260000	
6.943555	461872.000000	61.250000	
6.774301	461872.000000	62.170000	
6.605371	461872.000000	64.800000	
6.436570	461872.000000	65.770000	
6.268051	461872.000000	66.750000	
6.099740	461872.000000	67.030000	
5.931715	461872.000000	69.900000	
5.763968	461872.000000	68.040000	
5.596625	461872.000000	71.480000	
5.429884	461872.000000	71.380000	
5.263273	461872.000000	73.160000	
5.097360	461872.000000	72.250000	
4.932375	461872.000000	67.280000	
4.768202	461872.000000	73.090000	
4.604785	461872.000000	72.170000	
4.442523	461872.000000	75.880000	
4.282067	461872.000000	70.600000	
4.123725	461872.000000	75.820000	
3.968436	461872.000000	70.270000	
3.818675	461872.000000	77.190000	
3.679275	461872.000000	70.480000	
3.561764	461872.000000	73.940000	
3.459834	461872.000000	74.060000	
3.344282	461296.000000	35.150000	
3.229460	461296.000000	31.610000	
3.133582	461296.000000	52.660000	
3.047450	461296.000000	54.240000	
2.965531	461296.000000	59.680000	
2.886309	461296.000000	62.330000	
2.809415	461296.000000	59.000000	
2.732431	461296.000000	63.380000	
2.658577	461296.000000	61.920000	
2.586075	461296.000000	65.750000	
2.515089	461296.000000	68.810000	
2.444304	461296.000000	64.880000	
2.374030	461296.000000	71.320000	
2.303893	461296.000000	60.990000	
2.235289	461296.000000	66.350000	
2.167197	461296.000000	70.360000	
2.098846	461296.000000	72.180000	
2.031712	461296.000000	73.460000	
1.965131	461296.000000	74.660000	
1.899088	461296.000000	71.460000	
1.836078	461296.000000	73.490000	
1.772966	461296.000000	74.820000	
1.713188	461296.000000	73.260000	
1.656499	461296.000000	64.040000	
1.606384	461296.000000	65.270000	
1.562391	461296.000000	69.360000	
1.524013	461296.000000	64.830000	
1.489862	461296.000000	66.420000	
1.458258	461296.000000	73.990000	
1.427204	461296.000000	71.520000	
2.909231	623713.000000	68.160000	
2.844620	623713.000000	64.440000	
2.783795	623713.000000	71.740000	
2.721960	623713.000000	70.610000	
2.661749	623713.000000	71.580000	
2.601454	623713.000000	74.170000	
2.542124	623713.000000	66.740000	
2.484806	623713.000000	70.750000	
2.427774	623713.000000	77.590000	
2.371216	623713.000000	67.600000	
2.315433	623713.000000	74.030000	
2.261680	623713.000000	61.040000	
2.207781	623713.000000	73.630000	
2.156092	623713.000000	72.100000	
2.103045	623713.000000	73.170000	
2.051019	623713.000000	70.380000	
1.999030	623713.000000	76.070000	
1.946718	623713.000000	71.870000	
1.896202	623713.000000	75.190000	
1.845022	623713.000000	71.640000	
1.793985	623713.000000	74.030000	
1.743061	623713.000000	70.840000	
1.692874	623713.000000	80.240000	
1.641435	623713.000000	72.210000	
1.592777	623713.000000	77.390000	
1.543626	623713.000000	71.490000	
1.494857	623713.000000	77.210000	
1.447512	623713.000000	74.100000	
1.400188	623713.000000	81.860000	
1.351841	623713.000000	75.510000	
1.494543	646323.000000	31.190000	
1.422830	646323.000000	50.150000	
1.372634	646323.000000	44.550000	
1.325708	646323.000000	62.930000	
1.278046	646323.000000	16.400000	
1.230441	646323.000000	64.050000	
1.181635	646323.000000	64.010000	
