Regularisierer	Zielgroesse	Top1	
10.809105	461872.000000	38.280000	
10.510648	461872.000000	44.110000	
10.211532	461872.000000	49.930000	
9.912748	461872.000000	50.420000	
9.614224	461872.000000	57.490000	
9.315986	461872.000000	55.540000	
9.018051	461872.000000	60.210000	
8.720485	461872.000000	58.430000	
8.423192	461872.000000	66.080000	
8.126492	461872.000000	64.840000	
7.830299	461872.000000	66.460000	
7.534476	461872.000000	69.420000	
7.239707	461872.000000	65.610000	
6.945986	461872.000000	70.950000	
6.653480	461872.000000	69.880000	
6.362774	461872.000000	72.740000	
6.073844	461872.000000	71.890000	
5.788240	461872.000000	71.040000	
5.507657	461872.000000	70.990000	
5.234579	461872.000000	69.470000	
4.977660	461872.000000	67.180000	
4.764262	461872.000000	73.360000	
4.586936	461872.000000	61.830000	
4.420844	461872.000000	72.000000	
4.261976	461872.000000	72.050000	
4.108385	461872.000000	61.660000	
3.960148	461872.000000	69.050000	
3.818673	461872.000000	75.090000	
3.679474	461872.000000	70.480000	
3.547430	461872.000000	75.520000	
4.278149	513383.000000	61.620000	
4.121561	513383.000000	68.230000	
3.966627	513383.000000	61.830000	
3.811552	513383.000000	63.690000	
3.659692	513383.000000	68.900000	
3.508318	513383.000000	73.080000	
3.357295	513383.000000	74.630000	
3.208256	513383.000000	69.710000	
3.064954	513383.000000	75.430000	
2.928498	513383.000000	76.990000	
2.801276	513383.000000	60.300000	
2.695499	513383.000000	72.430000	
2.605652	513383.000000	63.960000	
2.521771	513383.000000	73.520000	
2.446550	513383.000000	73.070000	
2.367582	513383.000000	57.540000	
2.293584	513383.000000	54.000000	
2.218579	513383.000000	65.540000	
2.144193	513383.000000	61.530000	
2.073345	513383.000000	64.470000	
2.001858	513383.000000	67.030000	
1.939096	513383.000000	60.810000	
1.874876	513383.000000	61.220000	
1.816003	513383.000000	70.900000	
1.757109	513383.000000	79.020000	
1.700452	513383.000000	57.420000	
1.646162	513383.000000	73.110000	
1.589628	513383.000000	71.530000	
1.537788	513383.000000	75.610000	
1.483374	513383.000000	76.320000	
2.170325	570889.000000	74.530000	
2.093129	570889.000000	71.710000	
2.018228	570889.000000	77.290000	
1.945480	570889.000000	75.460000	
1.871316	570889.000000	67.390000	
1.798938	570889.000000	65.150000	
1.726448	570889.000000	65.610000	
1.654426	570889.000000	71.580000	
1.582564	570889.000000	66.840000	
1.511493	570889.000000	62.610000	
1.443899	570889.000000	74.360000	
1.378092	570889.000000	64.360000	
1.314499	570889.000000	75.690000	
1.251557	570889.000000	65.620000	
1.190841	570889.000000	65.970000	
1.133178	570889.000000	66.570000	
1.078362	570889.000000	75.980000	
1.028898	570889.000000	61.330000	
0.985161	570889.000000	65.880000	
0.950811	570889.000000	57.980000	
0.917064	570889.000000	49.080000	
0.888435	570889.000000	56.170000	
0.860696	570889.000000	80.740000	
0.835244	570889.000000	70.460000	
0.812528	570889.000000	71.520000	
0.789492	570889.000000	58.920000	
0.767716	570889.000000	74.080000	
0.746012	570889.000000	68.010000	
0.724342	570889.000000	67.140000	
0.705418	570889.000000	66.540000	
1.625777	597140.000000	65.840000	
1.584537	597140.000000	60.960000	
1.545254	597140.000000	65.590000	
1.502690	597140.000000	49.570000	
1.463062	597140.000000	67.500000	
1.420656	597140.000000	71.560000	
1.379877	597140.000000	75.190000	
1.342049	597140.000000	69.730000	
1.306642	597140.000000	76.850000	
1.272629	597140.000000	70.350000	
1.238894	597140.000000	75.870000	
1.205571	597140.000000	49.660000	
1.174109	597140.000000	74.520000	
1.141838	597140.000000	65.510000	
1.110307	597140.000000	53.420000	
1.080562	597140.000000	71.290000	
1.052342	597140.000000	58.560000	
1.023120	597140.000000	68.530000	
1.000029	597140.000000	70.000000	
0.974240	597140.000000	67.530000	
0.950354	597140.000000	55.930000	
0.926991	597140.000000	56.980000	
0.904759	597140.000000	72.810000	
0.880825	597140.000000	57.070000	
0.858592	597140.000000	71.050000	
0.832900	597140.000000	73.590000	
0.809878	597140.000000	75.310000	
0.787837	597140.000000	65.950000	
0.764553	597140.000000	67.290000	
0.743064	597140.000000	52.790000	
1.402997	601061.000000	72.170000	
1.365901	601061.000000	39.220000	
1.327469	601061.000000	65.930000	
1.287897	601061.000000	75.890000	
1.254482	601061.000000	66.080000	
1.220295	601061.000000	64.520000	
1.187463	601061.000000	62.970000	
1.154324	601061.000000	58.900000	
1.121994	601061.000000	73.620000	
1.090917	601061.000000	61.550000	
1.064156	601061.000000	76.890000	
1.034733	601061.000000	73.910000	
1.007697	601061.000000	74.020000	
0.981574	601061.000000	74.000000	
0.955637	601061.000000	76.370000	
0.928669	601061.000000	70.950000	
0.903073	601061.000000	70.960000	
0.881818	601061.000000	69.540000	
0.859893	601061.000000	62.760000	
0.837840	601061.000000	61.170000	
0.816910	601061.000000	67.010000	
0.795119	601061.000000	56.050000	
0.773044	601061.000000	47.550000	
0.751383	601061.000000	66.620000	
0.729091	601061.000000	58.440000	
0.708792	601061.000000	71.730000	
0.689610	601061.000000	55.140000	
0.667877	601061.000000	60.130000	
0.647333	601061.000000	61.720000	
0.627727	601061.000000	81.380000	
1.488552	620221.000000	78.640000	
1.450060	620221.000000	71.070000	
1.410927	620221.000000	74.540000	
1.376090	620221.000000	76.630000	
1.339307	620221.000000	57.670000	
1.306960	620221.000000	75.440000	
1.275783	620221.000000	75.100000	
1.245637	620221.000000	78.780000	
1.212637	620221.000000	69.430000	
1.182684	620221.000000	70.930000	
1.151204	620221.000000	67.670000	
1.121697	620221.000000	75.910000	
1.094561	620221.000000	76.680000	
1.064161	620221.000000	75.420000	
1.036087	620221.000000	81.760000	
1.008574	620221.000000	79.270000	
0.985307	620221.000000	51.410000	
0.961319	620221.000000	74.870000	
0.937852	620221.000000	73.000000	
0.912710	620221.000000	74.900000	
0.889385	620221.000000	71.090000	
0.866462	620221.000000	72.240000	
0.843870	620221.000000	72.360000	
0.820018	620221.000000	69.100000	
0.797754	620221.000000	77.400000	
0.775074	620221.000000	74.170000	
0.750209	620221.000000	80.370000	
0.728989	620221.000000	70.060000	
0.706838	620221.000000	58.080000	
0.685720	620221.000000	75.630000	
1.554695	614560.000000	79.510000	
1.519311	614560.000000	66.530000	
1.481664	614560.000000	71.440000	
1.446107	614560.000000	67.490000	
1.410466	614560.000000	62.410000	
1.373854	614560.000000	61.420000	
1.339389	614560.000000	72.080000	
1.303185	614560.000000	64.860000	
1.271160	614560.000000	78.800000	
1.236129	614560.000000	75.790000	
1.202262	614560.000000	68.660000	
1.169185	614560.000000	65.540000	
1.134861	614560.000000	80.490000	
1.102912	614560.000000	76.790000	
1.074548	614560.000000	73.560000	
1.047875	614560.000000	75.360000	
1.021689	614560.000000	77.360000	
0.996046	614560.000000	75.050000	
0.969265	614560.000000	81.960000	
0.941526	614560.000000	73.570000	
0.917976	614560.000000	67.680000	
0.892404	614560.000000	71.210000	
0.866982	614560.000000	70.920000	
0.841071	614560.000000	68.330000	
0.815097	614560.000000	64.230000	
0.792756	614560.000000	58.890000	
0.772905	614560.000000	73.570000	
0.755536	614560.000000	70.190000	
0.738391	614560.000000	74.310000	
0.720174	614560.000000	68.140000	
1.420579	626682.000000	81.780000	
1.383012	626682.000000	55.980000	
1.346857	626682.000000	81.020000	
1.310159	626682.000000	67.500000	
1.273664	626682.000000	73.140000	
1.241216	626682.000000	77.140000	
1.207296	626682.000000	80.790000	
1.172525	626682.000000	71.710000	
1.141304	626682.000000	81.130000	
