Regularisierer	Zielgroesse	Top1	
16.114769	461872.000000	36.110000	
15.450691	461872.000000	44.000000	
14.785676	461872.000000	47.940000	
14.121323	461872.000000	53.170000	
13.457657	461872.000000	56.820000	
12.820889	461872.000000	57.660000	
12.160486	461872.000000	61.290000	
11.499771	461872.000000	62.310000	
10.840828	461872.000000	64.510000	
10.184406	461872.000000	63.300000	
9.556958	461872.000000	64.800000	
8.911710	461872.000000	68.130000	
8.276282	461872.000000	68.990000	
7.665270	461872.000000	65.370000	
7.149518	461872.000000	62.860000	
6.773812	459856.000000	49.480000	
6.428762	459856.000000	63.010000	
6.093906	459856.000000	62.120000	
5.771653	459856.000000	62.020000	
5.461139	459856.000000	47.020000	
5.159308	450928.000000	46.580000	
4.882417	450928.000000	69.740000	
4.609699	450928.000000	62.980000	
4.338751	450928.000000	73.230000	
4.070102	450928.000000	54.340000	
3.809463	447760.000000	64.240000	
3.552887	447760.000000	72.780000	
3.312695	447760.000000	43.880000	
3.119634	447760.000000	48.120000	
2.976320	447760.000000	72.020000	
2.852018	442864.000000	57.080000	
2.737141	442864.000000	64.200000	
2.622772	442864.000000	67.470000	
2.509547	442864.000000	48.870000	
2.399506	442864.000000	65.320000	
2.288332	433360.000000	39.080000	
2.186973	433360.000000	46.220000	
2.087698	433360.000000	52.910000	
1.994677	433360.000000	71.200000	
1.905309	433360.000000	67.770000	
1.814325	425296.000000	56.240000	
1.728295	425296.000000	68.970000	
1.643017	425296.000000	54.060000	
1.556670	425296.000000	58.820000	
1.470797	425296.000000	74.950000	
1.385469	418240.000000	56.360000	
1.302744	418240.000000	65.220000	
1.218564	418240.000000	66.780000	
1.134801	418240.000000	54.670000	
1.052257	418240.000000	72.850000	
0.968296	412192.000000	72.850000	
0.889957	412192.000000	57.790000	
0.811656	412192.000000	67.050000	
0.737066	412192.000000	61.530000	
0.668606	412192.000000	62.090000	
0.608560	408016.000000	39.490000	
0.564994	408016.000000	36.140000	
0.534499	408016.000000	67.790000	
0.511029	408016.000000	64.750000	
0.492031	408016.000000	49.800000	
0.429893	363088.000000	63.030000	
0.420704	363088.000000	60.890000	
0.412457	363088.000000	47.790000	
0.402714	363088.000000	39.810000	
0.394210	363088.000000	61.280000	
0.366134	349120.000000	51.500000	
0.359117	349120.000000	70.180000	
0.352056	349120.000000	71.740000	
0.345723	349120.000000	52.160000	
0.339118	349120.000000	62.100000	
0.315934	334144.000000	61.610000	
0.312199	334144.000000	63.790000	
0.309133	334144.000000	63.140000	
0.304237	334144.000000	52.730000	
0.302659	334144.000000	46.590000	
0.291897	319744.000000	61.290000	
0.293577	319744.000000	56.070000	
0.291683	319744.000000	58.100000	
0.290596	319744.000000	68.100000	
0.289080	319744.000000	69.730000	
0.275757	309088.000000	67.170000	
0.275702	309088.000000	72.450000	
0.274795	309088.000000	58.730000	
0.276178	309088.000000	62.860000	
0.275392	309088.000000	64.970000	
0.268733	303040.000000	69.650000	
0.269950	303040.000000	71.690000	
0.270443	303040.000000	72.320000	
0.269994	303040.000000	68.520000	
0.268747	303040.000000	60.010000	
0.263179	297280.000000	72.500000	
0.264722	297280.000000	60.630000	
0.265181	297280.000000	60.370000	
0.263728	297280.000000	75.310000	
0.263090	297280.000000	74.470000	
0.257368	293824.000000	64.660000	
0.258163	293824.000000	70.830000	
0.258765	293824.000000	70.160000	
0.258015	293824.000000	73.660000	
0.257133	293824.000000	71.580000	
0.252059	289216.000000	71.180000	
0.253227	289216.000000	61.690000	
0.253016	289216.000000	55.310000	
0.253083	289216.000000	68.520000	
0.253457	289216.000000	53.610000	
0.247981	286912.000000	59.700000	
0.249011	286912.000000	71.890000	
0.247917	286912.000000	66.460000	
0.248754	286912.000000	71.070000	
0.248742	286912.000000	60.350000	
0.244010	284608.000000	64.800000	
0.245817	284608.000000	70.250000	
0.244255	284608.000000	74.490000	
0.244366	284608.000000	67.460000	
0.243803	284608.000000	71.020000	
0.243033	284608.000000	72.700000	
0.244961	284608.000000	65.660000	
0.245233	284608.000000	76.420000	
0.244009	284608.000000	76.650000	
0.244671	284608.000000	71.510000	
0.242385	283024.000000	66.930000	
0.244286	283024.000000	51.050000	
0.244000	283024.000000	68.900000	
0.243283	283024.000000	66.140000	
0.241609	283024.000000	69.790000	
0.238199	280288.000000	78.700000	
0.239441	280288.000000	67.970000	
0.238738	280288.000000	78.750000	
0.238177	280288.000000	77.790000	
0.239755	280288.000000	77.340000	
0.238113	279136.000000	60.880000	
0.238607	279136.000000	69.270000	
0.239020	279136.000000	64.590000	
0.238665	279136.000000	73.180000	
0.238829	279136.000000	75.820000	
0.237605	277984.000000	75.960000	
0.238507	277984.000000	75.900000	
0.237722	277984.000000	68.480000	
0.238149	277984.000000	36.940000	
0.239462	277984.000000	67.150000	
0.236289	277408.000000	65.370000	
0.237082	277408.000000	73.160000	
0.237663	277408.000000	76.570000	
0.238786	277408.000000	59.420000	
0.236965	277408.000000	74.000000	
0.235462	276976.000000	72.870000	
0.236453	276976.000000	76.910000	
