Regularisierer	Zielgroesse	Top1	
23.301289	461872.000000	38.360000	
21.898811	461872.000000	45.950000	
20.494362	461872.000000	50.830000	
19.091900	461872.000000	50.570000	
17.691599	461872.000000	57.910000	
16.349449	461872.000000	56.050000	
14.960587	461872.000000	60.000000	
13.579089	461872.000000	62.360000	
12.218733	461872.000000	58.610000	
10.939135	461872.000000	25.280000	
10.016095	458992.000000	41.130000	
9.291739	458992.000000	40.780000	
8.604608	458992.000000	33.080000	
7.950554	458992.000000	62.760000	
7.329472	458992.000000	20.960000	
6.736359	448048.000000	49.920000	
6.166184	448048.000000	56.380000	
5.600775	448048.000000	64.860000	
5.051361	448048.000000	55.130000	
4.579171	448048.000000	37.190000	
4.268686	437968.000000	38.670000	
4.022264	437968.000000	25.290000	
3.779791	437968.000000	49.520000	
3.539906	437968.000000	56.320000	
3.309100	437968.000000	44.360000	
3.078240	414640.000000	24.750000	
2.883118	414640.000000	60.980000	
2.694443	414640.000000	50.340000	
2.510283	414640.000000	66.400000	
2.326384	414640.000000	56.280000	
2.145170	406576.000000	35.580000	
1.966141	406576.000000	60.440000	
1.786891	406576.000000	50.720000	
1.608221	406576.000000	53.050000	
1.432280	406576.000000	37.710000	
1.260566	398800.000000	45.400000	
1.092103	398800.000000	43.290000	
0.931739	398800.000000	40.560000	
0.796532	398800.000000	22.040000	
0.708632	398800.000000	54.220000	
0.572965	330976.000000	52.330000	
0.549879	330976.000000	58.990000	
0.525996	330976.000000	38.880000	
0.506399	330976.000000	52.690000	
0.486766	330976.000000	32.520000	
0.420253	286048.000000	61.160000	
0.408606	286048.000000	53.150000	
0.394913	286048.000000	63.940000	
0.381334	286048.000000	57.570000	
0.369985	286048.000000	32.550000	
0.349649	274528.000000	59.750000	
0.345061	274528.000000	59.810000	
0.341010	274528.000000	57.550000	
0.339253	274528.000000	59.330000	
0.336283	274528.000000	45.020000	
0.319453	257824.000000	46.910000	
0.322004	257824.000000	70.390000	
0.319746	257824.000000	70.190000	
0.319431	257824.000000	50.260000	
0.319293	257824.000000	49.940000	
0.309800	252640.000000	64.730000	
0.309075	252640.000000	61.830000	
0.308922	252640.000000	66.960000	
0.307815	252640.000000	61.260000	
0.306424	252640.000000	51.590000	
0.294214	245440.000000	38.010000	
0.292883	245440.000000	62.580000	
0.294326	245440.000000	47.550000	
0.293713	245440.000000	59.460000	
0.293329	245440.000000	42.420000	
0.281467	238528.000000	31.990000	
0.283227	238528.000000	67.650000	
0.282505	238528.000000	72.690000	
0.281718	238528.000000	67.480000	
0.280804	238528.000000	69.820000	
0.273936	232768.000000	66.250000	
0.275411	232768.000000	72.220000	
0.275103	232768.000000	56.380000	
0.273488	232768.000000	75.080000	
0.273556	232768.000000	60.590000	
0.270382	231616.000000	56.890000	
0.271278	231616.000000	55.630000	
0.269709	231616.000000	51.770000	
0.268271	231616.000000	56.210000	
0.270218	231616.000000	43.290000	
0.263968	228304.000000	64.680000	
0.264558	228304.000000	52.310000	
0.265400	228304.000000	49.120000	
0.264573	228304.000000	70.030000	
0.263940	228304.000000	62.810000	
0.260391	223696.000000	63.100000	
0.262729	223696.000000	67.660000	
0.260443	223696.000000	68.890000	
0.262385	223696.000000	72.540000	
0.260719	223696.000000	58.540000	
0.257659	219088.000000	70.120000	
0.258833	219088.000000	69.560000	
0.258708	219088.000000	47.930000	
0.259365	219088.000000	39.160000	
0.257335	219088.000000	54.050000	
0.255170	217360.000000	64.730000	
0.256657	217360.000000	66.720000	
0.256453	217360.000000	52.870000	
0.256060	217360.000000	68.030000	
0.256373	217360.000000	46.140000	
0.251801	216208.000000	43.780000	
0.253138	216208.000000	75.920000	
0.252274	216208.000000	71.710000	
0.251833	216208.000000	75.510000	
0.252251	216208.000000	69.590000	
0.242787	213040.000000	70.380000	
0.245094	213040.000000	69.990000	
0.244853	213040.000000	63.350000	
0.244254	213040.000000	60.120000	
0.244806	213040.000000	65.950000	
0.242811	213040.000000	73.410000	
0.244534	213040.000000	50.460000	
0.245161	213040.000000	64.690000	
0.244142	213040.000000	48.410000	
0.244255	213040.000000	64.990000	
0.241438	213040.000000	62.580000	
0.243779	213040.000000	70.540000	
0.243512	213040.000000	68.580000	
0.242452	213040.000000	75.230000	
0.242063	213040.000000	54.100000	
0.241369	213040.000000	61.940000	
0.242936	213040.000000	76.040000	
0.243528	213040.000000	66.030000	
0.243500	213040.000000	67.870000	
0.242322	213040.000000	51.770000	
0.240891	213040.000000	64.730000	
0.242038	213040.000000	66.060000	
0.244137	213040.000000	73.810000	
0.243108	213040.000000	71.510000	
0.242693	213040.000000	72.610000	
0.241971	213040.000000	75.600000	
0.242311	213040.000000	74.550000	
0.242489	213040.000000	76.070000	
0.242602	213040.000000	70.890000	
0.242861	213040.000000	52.910000	
0.240669	213040.000000	62.010000	
0.241272	213040.000000	73.020000	
0.241892	213040.000000	44.630000	
0.242426	213040.000000	37.580000	
0.243197	213040.000000	71.320000	
0.240452	212464.000000	60.430000	
0.240916	212464.000000	60.900000	
0.242261	212464.000000	35.190000	
0.241427	212464.000000	75.610000	
0.240799	212464.000000	62.670000	
0.240736	212464.000000	61.020000	
0.242322	212464.000000	60.610000	
0.243188	212464.000000	43.690000	
0.242047	212464.000000	54.510000	
0.240645	212464.000000	69.050000	
0.238531	211888.000000	78.490000	
0.239750	211888.000000	69.600000	
0.240288	211888.000000	69.020000	
0.240351	211888.000000	78.450000	
0.239910	211888.000000	71.890000	
0.239016	211888.000000	60.660000	
0.238977	211888.000000	72.200000	
0.239131	211888.000000	59.950000	
0.240756	211888.000000	60.410000	
0.239596	211888.000000	71.400000	
0.238165	211888.000000	57.590000	
0.239300	211888.000000	77.890000	
0.238189	211888.000000	73.810000	
0.237975	211888.000000	74.990000	
0.239002	211888.000000	73.380000	
0.237292	211456.000000	62.500000	
0.240530	211456.000000	65.580000	
0.239079	211456.000000	42.990000	
0.238368	211456.000000	69.640000	
0.239260	211456.000000	69.960000	
0.238184	211456.000000	70.830000	
0.238017	211456.000000	59.470000	
0.238626	211456.000000	69.180000	
0.239013	211456.000000	68.070000	
0.238706	211456.000000	73.510000	
