Regularisierer	Zielgroesse	Top1	
16.773081	461872.000000	33.870000	
16.053192	461872.000000	46.720000	
15.332231	461872.000000	51.760000	
14.611832	461872.000000	53.440000	
13.892250	461872.000000	57.400000	
13.201847	461872.000000	57.030000	
12.485802	461872.000000	61.930000	
11.769699	461872.000000	63.190000	
11.055826	461872.000000	62.170000	
10.345145	461872.000000	63.180000	
9.666651	461872.000000	66.990000	
8.971846	461872.000000	67.420000	
8.295271	461872.000000	66.280000	
7.675292	461872.000000	61.920000	
7.210506	461872.000000	52.970000	
6.813323	456688.000000	62.410000	
6.458416	456688.000000	65.190000	
6.110785	456688.000000	46.860000	
5.775449	456688.000000	65.000000	
5.453937	456688.000000	42.320000	
5.148005	452656.000000	63.370000	
4.849747	452656.000000	54.090000	
4.555789	452656.000000	66.010000	
4.262928	452656.000000	62.140000	
3.974698	452656.000000	71.030000	
3.693591	448336.000000	42.730000	
3.435339	448336.000000	66.090000	
3.231600	448336.000000	65.110000	
3.082534	448336.000000	68.270000	
2.949666	448336.000000	51.450000	
2.819350	440560.000000	47.130000	
2.696731	440560.000000	46.960000	
2.575325	440560.000000	60.620000	
2.454023	440560.000000	64.490000	
2.337380	440560.000000	71.790000	
2.221761	426448.000000	48.470000	
2.121902	426448.000000	72.110000	
2.023327	426448.000000	60.190000	
1.929307	426448.000000	49.910000	
1.834590	426448.000000	52.020000	
1.738830	420112.000000	65.370000	
1.646756	420112.000000	43.000000	
1.554857	420112.000000	61.600000	
1.459872	420112.000000	66.750000	
1.367096	420112.000000	66.240000	
1.274765	412768.000000	73.100000	
1.187380	412768.000000	68.600000	
1.096728	412768.000000	54.920000	
1.008635	412768.000000	71.270000	
0.921007	412768.000000	66.540000	
0.833338	409312.000000	74.420000	
0.754471	409312.000000	68.610000	
0.679295	409312.000000	70.070000	
0.616681	409312.000000	59.440000	
0.573488	409312.000000	60.250000	
0.500322	371296.000000	55.690000	
0.481104	371296.000000	42.600000	
0.464554	371296.000000	75.400000	
0.449698	371296.000000	61.610000	
0.434878	371296.000000	52.700000	
0.399779	342640.000000	52.610000	
0.390869	342640.000000	59.590000	
0.383590	342640.000000	54.430000	
0.373437	342640.000000	58.620000	
0.365727	342640.000000	69.640000	
0.331075	321760.000000	66.720000	
0.327094	321760.000000	63.620000	
0.319540	321760.000000	59.500000	
0.314049	321760.000000	47.660000	
0.308401	321760.000000	59.080000	
0.290306	309808.000000	64.140000	
0.288294	309808.000000	72.610000	
0.286866	309808.000000	71.730000	
0.286971	309808.000000	72.600000	
0.285209	309808.000000	59.350000	
0.276628	299008.000000	60.520000	
0.276752	299008.000000	75.980000	
0.276794	299008.000000	65.150000	
0.277296	299008.000000	59.210000	
0.276070	299008.000000	55.110000	
0.272672	295552.000000	46.740000	
0.272353	295552.000000	50.830000	
0.271197	295552.000000	56.020000	
0.272180	295552.000000	30.530000	
0.272919	295552.000000	76.640000	
0.268770	290944.000000	73.400000	
0.269426	290944.000000	62.480000	
0.270465	290944.000000	72.670000	
0.268633	290944.000000	65.610000	
0.268652	290944.000000	50.590000	
0.260477	286912.000000	68.300000	
0.262443	286912.000000	72.010000	
0.261843	286912.000000	75.050000	
0.262737	286912.000000	77.810000	
0.261663	286912.000000	70.550000	
0.253999	283456.000000	63.830000	
0.254270	283456.000000	63.300000	
0.256012	283456.000000	40.750000	
0.254289	283456.000000	66.260000	
0.255174	283456.000000	76.420000	
0.252556	280576.000000	79.040000	
0.254821	280576.000000	61.530000	
0.253990	280576.000000	55.330000	
0.252376	280576.000000	63.350000	
0.253097	280576.000000	75.750000	
0.242718	274240.000000	75.640000	
0.244934	274240.000000	74.360000	
0.243774	274240.000000	70.980000	
0.245315	274240.000000	70.190000	
0.243942	274240.000000	69.950000	
0.242364	273232.000000	67.330000	
0.243145	273232.000000	69.860000	
0.242799	273232.000000	72.500000	
0.243807	273232.000000	76.120000	
0.242404	273232.000000	72.630000	
0.238639	270928.000000	77.920000	
0.239603	270928.000000	47.850000	
0.240404	270928.000000	58.740000	
0.240801	270928.000000	52.890000	
0.239762	270928.000000	76.350000	
0.238739	270352.000000	75.860000	
0.239847	270352.000000	75.300000	
0.239218	270352.000000	40.790000	
0.238989	270352.000000	40.600000	
0.239470	270352.000000	76.440000	
0.235378	267616.000000	64.320000	
0.235195	267616.000000	66.290000	
0.236965	267616.000000	73.340000	
0.237215	267616.000000	63.910000	
0.235763	267616.000000	60.260000	
0.236175	266464.000000	74.140000	
0.235740	266464.000000	53.360000	
0.236962	266464.000000	66.040000	
0.234981	266464.000000	59.980000	
0.234642	266464.000000	67.640000	
0.233253	266464.000000	58.840000	
0.236814	266464.000000	78.310000	
0.236300	266464.000000	61.260000	
0.236181	266464.000000	79.800000	
0.234815	266464.000000	70.170000	
0.233651	266464.000000	74.410000	
0.233845	266464.000000	75.790000	
0.235276	266464.000000	58.220000	
0.235029	266464.000000	68.720000	
0.234230	266464.000000	72.340000	
0.230272	264736.000000	77.520000	
0.232612	264736.000000	59.510000	
0.232627	264736.000000	65.850000	
0.231111	264736.000000	74.080000	
0.232069	264736.000000	65.100000	
0.229486	264736.000000	67.790000	
0.230808	264736.000000	70.000000	
0.232591	264736.000000	66.350000	
0.232280	264736.000000	49.170000	
0.231576	264736.000000	75.260000	
0.230414	262432.000000	76.730000	
0.230838	262432.000000	57.730000	
0.230882	262432.000000	63.260000	
0.230913	262432.000000	74.350000	
0.231100	262432.000000	65.320000	
0.229499	261856.000000	65.660000	
