Regularisierer	Zielgroesse	Top1	Trainingszeit	
2.460937	68405954.000000	75.810000	24.498505	
2.403971	68405954.000000	71.540000	24.913364	
2.348542	68405954.000000	47.060000	24.768404	
2.295196	68405954.000000	65.550000	24.780299	
2.241541	68405954.000000	59.310000	24.727808	
2.187785	68405954.000000	69.560000	24.613094	
2.135082	68405954.000000	64.580000	25.053952	
2.084034	68405954.000000	72.350000	24.793373	
2.031447	68405954.000000	57.850000	24.981641	
1.979109	68405954.000000	76.370000	25.545603	
1.927295	68405954.000000	66.050000	24.944074	
1.875562	68405954.000000	73.050000	25.006608	
1.824056	68405954.000000	48.000000	25.352165	
1.773827	68405954.000000	68.560000	25.501448	
1.723518	68405954.000000	75.800000	25.030453	
1.671544	68405954.000000	77.860000	25.004843	
1.619974	68405954.000000	75.070000	24.800565	
1.570957	68405954.000000	76.850000	24.991731	
1.521592	68405954.000000	60.700000	24.503357	
1.472107	68405954.000000	72.180000	24.883687	
1.423681	68405954.000000	71.730000	25.407469	
1.374671	68405954.000000	56.550000	24.982274	
0.000000	626882.000000	0.000000	0.000000	
1.466677	68760204.000000	47.800000	24.854133	
1.421335	68760204.000000	64.110000	25.033662	
1.376677	68760204.000000	70.120000	24.949986	
1.325841	68760204.000000	70.290000	25.520599	
1.274724	68760204.000000	68.500000	24.932642	
1.224791	68760204.000000	73.360000	25.403525	
1.176695	68760204.000000	70.770000	24.780358	
1.129598	68760204.000000	73.040000	25.440681	
1.087169	68760204.000000	67.410000	25.221874	
1.047355	68760204.000000	74.260000	25.004118	
1.009044	68760204.000000	75.350000	24.657996	
0.973681	68760204.000000	68.450000	24.323904	
0.940875	68760204.000000	75.760000	25.078420	
0.909790	68760204.000000	74.810000	24.872857	
0.879832	68760204.000000	70.670000	25.143531	
0.849758	68760204.000000	61.000000	24.931169	
0.821938	68760204.000000	76.960000	25.086230	
0.795815	68760204.000000	58.950000	25.002081	
0.775311	68760204.000000	67.050000	24.982422	
0.757480	68760204.000000	67.370000	25.345236	
0.739256	68760204.000000	75.370000	25.112902	
0.722154	68760204.000000	77.100000	24.058198	
0.706719	68760204.000000	75.590000	25.252188	
0.691456	68760204.000000	75.850000	24.180663	
0.675196	68760204.000000	78.510000	24.215055	
0.660805	68760204.000000	72.900000	24.644670	
0.645696	68760204.000000	72.500000	24.849576	
0.631383	68760204.000000	76.730000	25.168073	
0.616851	68760204.000000	66.830000	24.628494	
0.601906	68760204.000000	78.030000	24.867250	
0.000000	557205.000000	0.000000	0.000000	
1.404582	68319654.000000	70.910000	24.600006	
1.375855	68319654.000000	74.440000	25.337417	
1.348853	68319654.000000	70.510000	24.658608	
1.322091	68319654.000000	71.670000	24.473810	
1.297388	68319654.000000	72.930000	24.865783	
1.272678	68319654.000000	72.850000	25.184699	
1.248185	68319654.000000	79.950000	24.726639	
1.224086	68319654.000000	66.520000	24.719486	
1.199876	68319654.000000	73.710000	24.331116	
1.176932	68319654.000000	76.060000	24.959790	
1.153654	68319654.000000	76.350000	24.634203	
1.130690	68319654.000000	70.640000	23.882837	
1.108958	68319654.000000	67.940000	25.029597	
1.084766	68319654.000000	73.070000	24.858932	
1.061769	68319654.000000	75.970000	24.940959	
1.039614	68319654.000000	70.920000	24.728558	
1.019089	68319654.000000	71.430000	24.694569	
0.997378	68319654.000000	77.400000	24.601213	
0.974532	68319654.000000	67.180000	24.719176	
0.952981	68319654.000000	72.300000	25.062734	
0.933347	68319654.000000	77.230000	24.254270	
0.910680	68319654.000000	63.460000	25.000096	
0.889190	68319654.000000	66.130000	24.283745	
0.868427	68319654.000000	72.970000	25.137683	
0.846819	68319654.000000	60.810000	24.991177	
0.825122	68319654.000000	70.230000	25.088660	
0.804317	68319654.000000	78.820000	24.964383	
0.782668	68319654.000000	73.830000	24.987235	
0.766616	68319654.000000	82.500000	24.303054	
0.751757	68319654.000000	77.920000	24.567632	
0.000000	574404.000000	0.000000	0.000000	
1.373923	68676854.000000	75.350000	24.981473	
1.347799	68676854.000000	58.830000	25.182633	
1.322306	68676854.000000	75.180000	24.558265	
1.297144	68676854.000000	74.390000	24.611410	
1.271760	68676854.000000	75.540000	24.739551	
1.246662	68676854.000000	74.970000	25.846981	
1.221255	68676854.000000	73.680000	24.963343	
1.196700	68676854.000000	74.840000	25.067312	
1.172549	68676854.000000	81.270000	24.427343	
1.147567	68676854.000000	71.000000	25.436426	
1.124689	68676854.000000	75.590000	24.559832	
1.104114	68676854.000000	78.240000	25.120081	
1.083375	68676854.000000	64.150000	24.861670	
1.062440	68676854.000000	78.390000	24.829181	
1.042868	68676854.000000	76.840000	25.314802	
1.022167	68676854.000000	77.510000	25.000513	
1.000824	68676854.000000	60.570000	24.387229	
0.981058	68676854.000000	80.600000	25.106673	
0.960295	68676854.000000	80.310000	25.359629	
0.938847	68676854.000000	77.100000	25.012586	
0.919327	68676854.000000	66.550000	24.661854	
0.899047	68676854.000000	76.760000	24.669971	
0.880100	68676854.000000	78.610000	24.493756	
0.860341	68676854.000000	78.040000	24.431684	
0.842323	68676854.000000	80.010000	24.525387	
0.824533	68676854.000000	81.460000	25.145186	
0.806705	68676854.000000	64.390000	25.334641	
0.789335	68676854.000000	79.060000	24.985770	
0.771344	68676854.000000	77.440000	25.246093	
0.754480	68676854.000000	78.060000	24.464125	
0.000000	630680.000000	0.000000	0.000000	
nan	68791538.000000	37.810000	19.442173	
nan	68791538.000000	23.450000	19.652237	
nan	68791538.000000	40.790000	19.412040	
nan	68791538.000000	49.490000	19.728417	
nan	68791538.000000	60.250000	19.474892	
nan	68791538.000000	52.570000	19.119134	
nan	68791538.000000	68.110000	18.967804	
nan	68791538.000000	59.780000	19.759589	
nan	68791538.000000	68.210000	19.734567	
nan	68791538.000000	72.390000	19.698037	
nan	68791538.000000	69.320000	19.905113	
nan	68791538.000000	73.000000	19.606585	
nan	68791538.000000	76.640000	19.517761	
nan	68791538.000000	77.940000	19.805963	
nan	68791538.000000	76.910000	19.852162	
nan	68791538.000000	74.540000	19.982007	
nan	68791538.000000	73.900000	19.696053	
nan	68791538.000000	70.550000	19.440438	
nan	68791538.000000	70.340000	19.653481	
nan	68791538.000000	77.200000	19.957361	
nan	68791538.000000	72.100000	20.022368	
nan	68791538.000000	78.990000	20.191253	
nan	68791538.000000	73.850000	20.247807	
nan	68791538.000000	77.310000	19.771075	
nan	68791538.000000	71.320000	20.194273	
nan	68791538.000000	65.430000	19.910279	
nan	68791538.000000	73.500000	19.590157	
nan	68791538.000000	75.120000	19.376861	
nan	68791538.000000	79.990000	19.762771	
nan	68791538.000000	81.590000	20.111352	
