Regularisierer	Zielgroesse	Top1	
8.132033	461872.000000	31.980000	
7.962118	461872.000000	43.640000	
7.791840	461872.000000	49.540000	
7.621677	461872.000000	51.100000	
7.451680	461872.000000	56.740000	
7.288514	461872.000000	56.860000	
7.119206	461872.000000	59.700000	
6.949661	461872.000000	59.460000	
6.780290	461872.000000	63.980000	
6.611177	461872.000000	66.560000	
6.448829	461872.000000	62.360000	
6.280447	461872.000000	69.940000	
6.111933	461872.000000	69.660000	
5.943819	461872.000000	72.140000	
5.775866	461872.000000	71.680000	
5.614820	461872.000000	73.580000	
5.447998	461872.000000	73.340000	
5.281232	461872.000000	72.980000	
5.115072	461872.000000	77.000000	
4.949538	461872.000000	73.940000	
4.791195	461872.000000	77.920000	
4.627729	461872.000000	79.300000	
4.465474	461872.000000	79.120000	
4.304988	461872.000000	79.700000	
4.146951	461872.000000	78.720000	
3.997623	461872.000000	80.360000	
3.847399	461872.000000	80.020000	
3.706672	461872.000000	77.880000	
3.584918	461872.000000	80.520000	
3.481407	461872.000000	77.780000	
3.387930	461008.000000	75.840000	
3.297829	461008.000000	78.240000	
3.209073	461008.000000	78.640000	
3.120969	461008.000000	76.860000	
3.035057	461008.000000	75.840000	
2.953190	459856.000000	73.520000	
2.873761	459856.000000	77.780000	
2.795324	459856.000000	71.520000	
2.718955	459856.000000	71.660000	
2.645901	459856.000000	80.600000	
2.573510	458704.000000	70.000000	
2.503046	458704.000000	79.920000	
2.432410	458704.000000	79.920000	
2.362841	458704.000000	64.160000	
2.293854	458704.000000	77.220000	
2.226909	457840.000000	78.680000	
2.158506	457840.000000	80.320000	
2.091291	457840.000000	78.380000	
2.025007	457840.000000	74.240000	
1.959347	457840.000000	83.900000	
1.895635	456688.000000	81.200000	
1.833749	456688.000000	71.180000	
1.771702	456688.000000	79.300000	
1.713208	456688.000000	79.640000	
1.659053	456688.000000	72.680000	
1.611932	455536.000000	82.280000	
1.572740	455536.000000	80.700000	
1.536032	455536.000000	69.280000	
1.502985	455536.000000	61.240000	
1.471248	455536.000000	77.520000	
1.439403	455248.000000	71.320000	
1.409740	455248.000000	72.720000	
1.380638	455248.000000	82.900000	
1.352161	455248.000000	81.540000	
1.322920	455248.000000	79.000000	
1.293574	454672.000000	65.620000	
1.266789	454672.000000	80.960000	
1.239935	454672.000000	79.960000	
1.213466	454672.000000	81.340000	
1.186252	454672.000000	69.360000	
1.158805	454096.000000	76.000000	
1.135244	454096.000000	80.520000	
1.111730	454096.000000	81.380000	
1.088184	454096.000000	82.720000	
1.063838	454096.000000	82.380000	
1.039285	452368.000000	80.800000	
1.017245	452368.000000	56.740000	
0.994105	452368.000000	73.500000	
0.972616	452368.000000	82.160000	
0.950750	452368.000000	80.140000	
0.926845	450928.000000	76.460000	
0.905438	450928.000000	64.580000	
0.883527	450928.000000	76.680000	
0.861636	450928.000000	78.340000	
0.840242	450928.000000	87.340000	
0.817658	450640.000000	72.080000	
0.798533	450640.000000	82.440000	
0.776145	450640.000000	77.560000	
0.755949	450640.000000	76.600000	
0.734219	450640.000000	85.840000	
0.712533	448912.000000	77.020000	
0.691884	448912.000000	74.180000	
0.670094	448912.000000	77.820000	
0.650514	448912.000000	75.160000	
0.629206	448912.000000	80.940000	
0.607740	447472.000000	75.280000	
0.588356	447472.000000	85.120000	
0.569169	447472.000000	70.800000	
0.549893	447472.000000	81.140000	
0.530735	447472.000000	75.200000	
0.510767	446896.000000	61.660000	
0.492428	446896.000000	66.820000	
0.474834	446896.000000	86.340000	
0.456823	446896.000000	71.680000	
0.442608	446896.000000	83.500000	
0.425512	446032.000000	72.760000	
0.411554	446032.000000	60.740000	
0.398308	446032.000000	86.980000	
0.385919	446032.000000	79.640000	
0.377294	446032.000000	68.940000	
0.359960	439120.000000	78.660000	
0.354503	439120.000000	73.640000	
0.347988	439120.000000	64.040000	
0.343596	439120.000000	75.080000	
0.338327	439120.000000	80.480000	
0.324520	427888.000000	82.520000	
0.321256	427888.000000	71.840000	
0.319077	427888.000000	75.160000	
0.314351	427888.000000	81.500000	
0.309874	427888.000000	73.440000	
0.301570	422992.000000	76.800000	
0.299492	422992.000000	84.900000	
0.295983	422992.000000	84.560000	
0.293806	422992.000000	69.140000	
0.290662	422992.000000	86.200000	
0.283835	419536.000000	82.260000	
0.282816	419536.000000	81.460000	
0.281132	419536.000000	85.160000	
0.277919	419536.000000	79.680000	
0.276341	419536.000000	82.600000	
0.267324	413776.000000	71.620000	
0.266072	413776.000000	82.440000	
0.263418	413776.000000	84.580000	
0.262916	413776.000000	84.880000	
0.260464	413776.000000	86.400000	
0.254197	408592.000000	80.940000	
0.253751	408592.000000	67.920000	
0.253387	408592.000000	87.500000	
0.251757	408592.000000	69.520000	
0.251888	408592.000000	83.660000	
0.244186	401392.000000	68.020000	
0.244435	401392.000000	73.200000	
0.244167	401392.000000	49.220000	
0.243469	401392.000000	79.820000	
0.242212	401392.000000	77.580000	
0.239203	400240.000000	72.420000	
0.240365	400240.000000	64.880000	
0.240673	400240.000000	80.500000	
0.238436	400240.000000	86.860000	
0.239299	400240.000000	83.540000	
0.236827	397648.000000	78.380000	
0.237897	397648.000000	72.620000	
0.236697	397648.000000	75.080000	
0.236478	397648.000000	65.440000	
0.237409	397648.000000	81.300000	
0.234786	396496.000000	78.160000	
0.234975	396496.000000	79.340000	
0.237467	396496.000000	67.560000	
0.236427	396496.000000	83.360000	
0.235936	396496.000000	59.180000	
