Regularisierer	Zielgroesse	Top1	
2.727204	461872.000000	38.800000	
2.706660	461872.000000	45.100000	
2.686036	461872.000000	51.810000	
2.665377	461872.000000	49.940000	
2.644727	461872.000000	56.850000	
2.624075	461872.000000	58.270000	
2.603432	461872.000000	60.670000	
2.582839	461872.000000	56.150000	
2.562250	461872.000000	65.620000	
2.541719	461872.000000	61.900000	
2.521177	461872.000000	65.910000	
2.500672	461872.000000	65.910000	
2.480162	461872.000000	68.110000	
2.459677	461872.000000	66.600000	
2.439214	461872.000000	70.040000	
2.418763	461872.000000	68.210000	
2.398348	461872.000000	71.100000	
2.377944	461872.000000	73.530000	
2.357570	461872.000000	73.090000	
2.337184	461872.000000	71.160000	
2.316829	461872.000000	75.510000	
2.296492	461872.000000	73.640000	
2.276191	461872.000000	73.670000	
2.255888	461872.000000	74.400000	
2.235613	461872.000000	73.000000	
2.215363	461872.000000	76.010000	
2.195117	461872.000000	75.840000	
2.174903	461872.000000	76.230000	
2.154728	461872.000000	75.050000	
2.134562	461872.000000	76.750000	
2.114428	461872.000000	78.590000	
2.094332	461872.000000	75.100000	
2.074257	461872.000000	77.210000	
2.054215	461872.000000	79.100000	
2.034221	461872.000000	78.470000	
2.014204	461872.000000	79.400000	
1.994286	461872.000000	77.100000	
1.974348	461872.000000	80.130000	
1.954425	461872.000000	79.800000	
1.934539	461872.000000	77.440000	
1.914698	461872.000000	79.430000	
1.894894	461872.000000	77.780000	
1.875110	461872.000000	78.410000	
1.855397	461872.000000	82.110000	
1.835706	461872.000000	81.010000	
1.816069	461872.000000	78.650000	
1.796420	461872.000000	79.330000	
1.776793	461872.000000	80.800000	
1.757247	461872.000000	78.230000	
1.737733	461872.000000	80.160000	
1.718209	461872.000000	80.980000	
1.698773	461872.000000	81.170000	
1.679434	461872.000000	80.600000	
1.660162	461872.000000	80.260000	
1.640879	461872.000000	82.240000	
1.621618	461872.000000	82.200000	
1.602448	461872.000000	80.460000	
1.583361	461872.000000	81.060000	
1.564263	461872.000000	81.500000	
1.545349	461872.000000	82.140000	
1.526520	461872.000000	81.830000	
1.507748	461872.000000	79.990000	
1.488992	461872.000000	82.720000	
1.470321	461872.000000	82.000000	
1.451757	461872.000000	82.500000	
1.433266	461872.000000	83.460000	
1.414869	461872.000000	81.970000	
1.396544	461872.000000	79.410000	
1.378435	461872.000000	83.830000	
1.360461	461872.000000	83.950000	
1.342544	461872.000000	82.150000	
1.324891	461872.000000	84.240000	
1.307290	461872.000000	82.460000	
1.289950	461872.000000	81.290000	
1.272899	461872.000000	81.750000	
1.256263	461872.000000	83.000000	
1.239843	461872.000000	81.130000	
1.223822	461872.000000	82.030000	
1.208380	461872.000000	84.000000	
1.193644	461872.000000	84.220000	
1.179612	461872.000000	82.460000	
1.166258	461872.000000	82.780000	
1.153659	461872.000000	82.420000	
1.141286	461872.000000	81.990000	
1.129481	461872.000000	83.780000	
1.117669	461872.000000	81.720000	
1.106209	461872.000000	82.570000	
1.095107	461872.000000	83.740000	
1.083991	461872.000000	80.680000	
1.072852	461872.000000	82.990000	
1.061510	461872.000000	80.980000	
1.051058	461872.000000	80.800000	
1.040489	461872.000000	82.050000	
1.029959	461872.000000	83.580000	
1.019314	461872.000000	83.740000	
1.008988	461872.000000	82.520000	
0.998863	461872.000000	80.730000	
0.988980	461872.000000	78.140000	
0.979613	461872.000000	82.040000	
0.969837	461872.000000	80.330000	
0.960038	461872.000000	79.500000	
