Regularisierer	Zielgroesse	Top1	
0.276281	461872.000000	37.740000	
0.275894	461872.000000	47.180000	
0.275504	461872.000000	46.060000	
0.275111	461872.000000	51.120000	
0.274717	461872.000000	56.280000	
0.274341	461872.000000	58.060000	
0.273950	461872.000000	59.000000	
0.273558	461872.000000	60.360000	
0.273167	461872.000000	59.300000	
0.272773	461872.000000	63.800000	
0.272394	461872.000000	63.720000	
0.272000	461872.000000	66.500000	
0.271605	461872.000000	68.860000	
0.271212	461872.000000	67.740000	
0.270819	461872.000000	71.380000	
0.270442	461872.000000	72.100000	
0.270049	461872.000000	73.340000	
0.269658	461872.000000	71.940000	
0.269266	461872.000000	74.220000	
0.268872	461872.000000	73.980000	
0.268497	461872.000000	76.880000	
0.268105	461872.000000	75.660000	
0.267715	461872.000000	76.400000	
0.267322	461872.000000	78.940000	
0.266932	461872.000000	79.720000	
0.266557	461872.000000	75.260000	
0.266166	461872.000000	79.600000	
0.265775	461872.000000	78.940000	
0.265384	461872.000000	79.040000	
0.264992	461872.000000	81.820000	
0.264619	461872.000000	78.380000	
0.264227	461872.000000	80.040000	
0.263834	461872.000000	80.500000	
0.263444	461872.000000	82.840000	
0.263052	461872.000000	79.760000	
0.262677	461872.000000	80.240000	
0.262289	461872.000000	80.280000	
0.261900	461872.000000	84.300000	
0.261511	461872.000000	79.840000	
0.261121	461872.000000	85.160000	
0.260748	461872.000000	82.720000	
0.260361	461872.000000	83.840000	
0.259974	461872.000000	83.140000	
0.259586	461872.000000	84.560000	
0.259200	461872.000000	84.220000	
0.258829	461872.000000	86.240000	
0.258443	461872.000000	85.640000	
0.258059	461872.000000	86.660000	
0.257674	461872.000000	86.400000	
0.257290	461872.000000	85.400000	
0.256921	461872.000000	85.940000	
0.256538	461872.000000	86.660000	
0.256154	461872.000000	84.200000	
0.255771	461872.000000	87.860000	
0.255387	461872.000000	87.280000	
0.255022	461872.000000	86.180000	
0.254641	461872.000000	84.820000	
0.254260	461872.000000	87.040000	
0.253878	461872.000000	87.680000	
0.253497	461872.000000	84.500000	
0.253133	461872.000000	86.440000	
0.252753	461872.000000	84.700000	
0.252374	461872.000000	88.520000	
0.251995	461872.000000	89.920000	
0.251616	461872.000000	85.420000	
0.251256	461872.000000	88.760000	
0.250880	461872.000000	88.700000	
0.250503	461872.000000	87.220000	
0.250126	461872.000000	87.440000	
0.249748	461872.000000	90.160000	
0.249388	461872.000000	87.800000	
0.249013	461872.000000	88.420000	
0.248639	461872.000000	87.180000	
0.248263	461872.000000	89.540000	
0.247890	461872.000000	91.180000	
0.247533	461872.000000	90.520000	
0.247161	461872.000000	90.700000	
0.246789	461872.000000	89.440000	
0.246417	461872.000000	89.140000	
0.246043	461872.000000	87.820000	
0.245687	461872.000000	87.440000	
0.245317	461872.000000	91.140000	
0.244947	461872.000000	89.020000	
0.244574	461872.000000	90.140000	
0.244203	461872.000000	89.520000	
0.243850	461872.000000	86.200000	
0.243483	461872.000000	88.800000	
0.243114	461872.000000	91.800000	
0.242747	461872.000000	91.600000	
0.242377	461872.000000	89.440000	
0.242024	461872.000000	90.500000	
0.241658	461872.000000	92.660000	
0.241292	461872.000000	90.080000	
0.240926	461872.000000	88.280000	
0.240560	461872.000000	90.980000	
0.240210	461872.000000	91.700000	
0.239847	461872.000000	92.380000	
0.239482	461872.000000	94.100000	
0.239119	461872.000000	89.200000	
0.238756	461872.000000	92.460000	
0.238407	461872.000000	90.820000	
0.238044	461872.000000	88.220000	
0.237682	461872.000000	91.540000	
0.237320	461872.000000	92.180000	
0.236957	461872.000000	89.980000	
0.236612	461872.000000	93.060000	
0.236251	461872.000000	92.480000	
0.235890	461872.000000	89.960000	
0.235530	461872.000000	90.100000	
0.235169	461872.000000	92.220000	
0.234824	461872.000000	89.880000	
0.234465	461872.000000	92.440000	
0.234107	461872.000000	93.300000	
0.233750	461872.000000	91.820000	
0.233391	461872.000000	92.260000	
0.233047	461872.000000	91.620000	
0.232691	461872.000000	93.380000	
0.232335	461872.000000	91.820000	
0.231978	461872.000000	91.500000	
0.231623	461872.000000	89.680000	
0.231283	461872.000000	94.140000	
0.230927	461872.000000	92.360000	
0.230571	461872.000000	94.360000	
0.230218	461872.000000	90.500000	
0.229862	461872.000000	92.320000	
0.229522	461872.000000	92.480000	
0.229170	461872.000000	94.300000	
0.228816	461872.000000	90.820000	
0.228461	461872.000000	94.100000	
0.228109	461872.000000	93.260000	
0.227772	461872.000000	89.300000	
0.227421	461872.000000	94.400000	
0.227070	461872.000000	94.780000	
0.226718	461872.000000	93.660000	
0.226367	461872.000000	94.860000	
0.226031	461872.000000	95.100000	
0.225681	461872.000000	94.840000	
0.225332	461872.000000	92.240000	
0.224983	461872.000000	94.080000	
0.224633	461872.000000	94.200000	
0.224298	461872.000000	94.760000	
0.223948	461872.000000	95.020000	
0.223601	461872.000000	93.820000	
0.223252	461872.000000	92.900000	
0.222905	461872.000000	94.080000	
0.222572	461872.000000	91.360000	
0.222224	461872.000000	94.680000	
0.221879	461872.000000	93.980000	
0.221532	461872.000000	94.560000	
0.221186	461872.000000	93.600000	
0.220855	461872.000000	95.500000	
0.220509	461872.000000	95.720000	
0.220164	461872.000000	94.360000	
0.219822	461872.000000	95.500000	
0.219477	461872.000000	93.040000	
0.219146	461872.000000	92.440000	
0.218803	461872.000000	91.300000	
0.218460	461872.000000	94.700000	
0.218116	461872.000000	94.880000	
0.217772	461872.000000	91.600000	
