Regularisierer	Zielgroesse	Top1	
63.206783	461872.000000	35.890000	
51.876965	461872.000000	40.890000	
40.556038	461872.000000	41.870000	
30.140696	461872.000000	16.760000	
24.038908	461872.000000	42.050000	
19.117828	461872.000000	51.150000	
14.420236	461872.000000	14.590000	
11.410500	461872.000000	20.070000	
9.474921	461872.000000	11.220000	
7.754193	461872.000000	24.080000	
6.240970	461872.000000	28.330000	
4.752983	461872.000000	25.160000	
3.287368	461872.000000	25.670000	
1.917256	461872.000000	10.180000	
1.305452	461872.000000	10.550000	
1.130515	461872.000000	18.680000	
0.990389	461872.000000	30.960000	
0.865830	461872.000000	19.940000	
0.783676	461872.000000	21.140000	
0.748566	461872.000000	22.420000	
0.717353	461872.000000	23.890000	
0.688923	461872.000000	43.400000	
0.670389	461872.000000	11.540000	
0.644709	461872.000000	22.030000	
0.623409	461872.000000	36.460000	
0.606745	461872.000000	20.980000	
0.588487	461872.000000	28.360000	
0.571899	461872.000000	35.470000	
0.564978	461872.000000	33.150000	
0.552590	461872.000000	35.670000	
0.545533	461872.000000	25.070000	
0.540327	461872.000000	26.600000	
0.531205	461872.000000	17.850000	
0.524646	461872.000000	23.260000	
0.522535	461872.000000	20.580000	
0.517307	461872.000000	20.330000	
0.511674	461872.000000	10.160000	
0.504180	461872.000000	39.420000	
0.502083	461872.000000	39.140000	
0.499567	461872.000000	16.010000	
0.496370	461872.000000	35.760000	
0.491330	461872.000000	24.800000	
0.487412	461872.000000	31.380000	
0.488110	461872.000000	10.140000	
0.482932	461872.000000	18.410000	
0.477901	461872.000000	49.470000	
0.487629	461872.000000	41.180000	
0.473831	461872.000000	11.310000	
0.471822	461872.000000	30.760000	
0.463779	461872.000000	25.500000	
0.460153	461872.000000	25.630000	
0.462137	461872.000000	15.000000	
0.459783	461872.000000	28.590000	
0.459785	461872.000000	23.640000	
0.457442	461872.000000	25.430000	
0.457419	461872.000000	23.370000	
0.452491	461872.000000	20.680000	
0.451395	461872.000000	23.010000	
