LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.807425	2.232166	29.120000	31.094000	29.120000	21.462413	1.575289	
0.100000	1.505165	1.523632	29.120000	43.946000	44.330000	22.025077	1.936711	
0.100000	1.335828	1.954249	36.725000	51.250000	39.360000	21.585265	1.833282	
0.100000	1.230434	1.764184	36.866400	55.738000	41.330000	20.831404	1.988369	
0.100000	1.170699	1.599803	37.718889	57.872000	47.510000	21.120668	1.523661	
0.100000	1.129854	1.353477	39.942549	59.448000	52.550000	21.988692	1.858936	
0.100000	1.093894	2.056041	42.425791	60.450000	43.220000	21.187178	1.632282	
0.100000	1.066129	1.402133	41.846571	62.032000	53.710000	21.277157	1.431939	
0.100000	1.054565	1.765950	43.644950	62.420000	44.950000	21.371069	1.485799	
0.100000	1.030344	1.697009	43.255191	63.038000	47.620000	20.853429	1.221650	
0.100000	1.025266	1.174228	43.470293	63.552000	60.040000	20.274314	1.702109	
0.100000	1.010888	1.057673	45.552358	63.952000	61.090000	20.142990	1.932585	
0.100000	0.989995	1.093614	47.226193	64.844000	61.790000	20.927402	1.741455	
0.100000	0.993993	1.994791	48.586520	64.820000	43.370000	20.809171	2.013069	
0.100000	0.977494	2.492346	47.342073	65.118000	39.310000	21.301068	1.986842	
0.100000	0.968985	1.248821	45.930870	65.572000	58.090000	19.245780	1.815816	
0.100000	0.969603	1.396018	46.924787	65.804000	57.680000	20.402359	2.023458	
0.100000	0.951023	1.508162	47.676070	66.164000	54.440000	21.495120	1.718811	
0.100000	0.942298	0.988436	47.964513	66.804000	65.560000	20.546791	2.026371	
0.100000	0.933925	1.558190	49.267251	66.984000	51.680000	21.270039	1.803794	
0.100000	0.928028	1.185221	49.084716	67.272000	59.260000	20.757030	2.005688	
0.100000	0.915885	1.269550	49.602872	68.052000	60.250000	20.643956	2.033804	
0.100000	0.907167	1.071249	50.126827	68.152000	63.590000	21.007664	2.283718	
0.100000	0.903260	1.486534	50.843612	68.412000	48.520000	21.460021	1.748312	
0.100000	0.898492	1.088261	50.300693	68.484000	61.700000	20.085716	1.905715	
0.100000	0.884783	1.004785	50.821010	69.056000	65.570000	20.374864	1.715486	
0.100000	0.889977	2.005671	51.550175	68.964000	44.790000	20.012858	2.136391	
0.100000	0.877488	1.086264	50.753030	69.272000	62.890000	19.735320	1.918025	
0.100000	0.883848	1.834567	51.273223	69.192000	51.120000	20.259481	1.408081	
0.100000	0.876493	1.214397	50.971774	69.418000	58.130000	20.808809	1.900095	
0.100000	0.866879	0.933382	53.632376	69.740000	67.540000	21.485355	1.659836	
0.100000	0.870153	1.049431	53.811171	69.484000	64.970000	21.987526	1.754928	
0.100000	0.868395	1.336618	54.815882	69.738000	58.620000	20.529725	1.697614	
0.100000	0.861412	1.200378	55.954700	69.988000	60.870000	19.916268	2.004850	
0.100000	0.861940	1.157263	57.000406	69.914000	62.680000	21.122908	2.010689	
0.100000	0.862549	1.038281	56.018072	70.036000	64.510000	21.512384	1.868708	
0.100000	0.859559	2.051035	58.082389	70.056000	48.050000	21.252380	1.894625	
0.100000	0.857107	1.389686	56.168779	70.182000	55.980000	21.190104	2.241554	
0.100000	0.849101	1.611297	56.542579	70.222000	54.830000	20.324823	1.704631	
0.100000	0.848739	0.964167	58.227545	70.620000	66.080000	20.505946	1.698191	
0.100000	0.843089	1.255460	58.885944	70.984000	60.470000	21.371265	1.616152	
0.100000	0.843642	1.136241	59.089334	70.666000	63.160000	22.602840	1.881086	
0.100000	0.845708	1.444031	56.689134	70.484000	56.120000	21.390925	1.938510	
0.100000	0.839422	0.977935	56.065496	70.924000	66.010000	20.794892	1.925567	
0.100000	0.845507	0.902527	59.421943	70.460000	69.050000	20.995713	1.299575	
0.100000	0.846438	1.086082	59.983838	70.474000	64.960000	19.878034	2.122211	
0.100000	0.838203	1.203582	59.836501	70.698000	61.710000	21.789693	1.423827	
0.100000	0.835762	1.130141	61.564896	70.906000	63.560000	20.921917	2.020645	
0.100000	0.844039	1.493654	59.687098	70.788000	52.090000	20.644003	1.899945	
0.100000	0.837771	0.912212	60.292740	70.868000	67.830000	20.998530	1.618813	
0.100000	0.833124	1.031430	60.922130	70.898000	63.980000	22.756592	1.606687	
0.100000	0.839206	1.422228	61.602248	70.832000	57.190000	21.953115	2.184227	
0.100000	0.838706	2.179108	59.139044	70.820000	43.760000	22.127366	1.459889	
0.100000	0.839937	1.619004	60.052169	70.580000	53.660000	22.218242	1.805978	
0.100000	0.833252	0.996397	60.199224	71.020000	66.490000	22.392464	1.739558	
0.100000	0.840718	1.231728	57.601092	70.778000	60.130000	21.605052	2.063440	
0.100000	0.834920	1.363528	60.380811	71.036000	56.300000	21.745783	1.307882	
0.100000	0.828413	0.941190	58.416043	71.132000	68.140000	21.181529	1.532551	
0.100000	0.834275	1.201028	60.056772	70.906000	60.620000	19.792099	1.629966	
0.100000	0.835036	1.310045	61.453434	70.960000	57.780000	18.317943	1.852198	
0.100000	1.984774	1.885528	60.844915	22.780000	28.920000	36.686855	2.439403	
0.100000	1.682130	1.588353	57.867277	35.026000	39.450000	36.894714	2.663848	
0.100000	1.447119	1.601362	57.004329	45.832000	44.890000	36.245683	3.079500	
0.100000	1.298341	1.418194	56.484416	52.528000	50.900000	36.802063	2.724317	
0.100000	1.187787	1.375442	56.388678	57.274000	53.550000	35.832527	2.565033	
0.100000	1.122596	1.426340	53.826055	59.356000	49.340000	36.413219	2.453494	
0.100000	1.061272	1.633223	54.683005	61.834000	48.610000	33.988458	2.291344	
0.100000	1.034521	1.237461	54.124952	62.798000	57.090000	39.993192	3.338874	
0.100000	1.000971	1.121145	55.942563	64.092000	60.780000	40.452718	3.109637	
0.100000	0.981919	1.029173	55.443666	64.930000	64.030000	37.045722	2.985501	
0.100000	0.958249	1.441364	56.386493	65.696000	54.740000	34.171813	3.157668	
0.100000	0.937946	0.945894	55.262555	66.336000	65.910000	33.551178	2.573315	
0.100000	0.917364	1.186147	57.379200	67.260000	60.270000	32.345278	2.650165	
0.100000	0.904441	0.922538	58.005171	67.698000	67.280000	32.805853	2.873840	
0.100000	0.884859	0.928369	58.012290	68.418000	67.320000	32.094008	2.573898	
0.100000	0.878617	1.155432	58.142962	68.532000	63.470000	31.015060	2.312807	
0.100000	0.855561	1.258389	58.754081	69.408000	57.970000	29.940269	2.346888	
0.100000	0.843145	1.478371	57.045374	70.152000	55.750000	30.843183	2.204948	
0.100000	0.836007	1.306757	59.237201	70.310000	58.740000	30.804293	2.494695	
0.100000	0.823447	1.066180	58.648561	70.860000	64.920000	30.532315	2.101545	
0.100000	0.817428	0.914784	58.071597	71.006000	68.190000	31.092277	2.253455	
0.100000	0.805638	1.106743	56.782936	71.418000	64.350000	30.836223	2.124750	
0.100000	0.788773	0.953029	58.702293	72.044000	67.790000	33.302143	2.560209	
0.100000	0.784331	0.920913	61.143321	72.384000	67.940000	32.669714	2.066280	
0.100000	0.775904	0.954457	60.662405	72.518000	67.350000	31.703734	2.097369	
0.100000	0.767668	0.872603	60.540192	72.882000	70.300000	31.039379	2.112391	
0.100000	0.758530	1.037823	62.881466	73.248000	66.420000	30.351604	2.124213	
0.100000	0.752047	1.491601	62.022656	73.324000	56.100000	31.199021	2.624512	
0.100000	0.741075	0.827883	61.229994	73.934000	71.650000	31.668439	2.255980	
0.100000	0.738260	0.917333	57.730206	73.808000	69.530000	30.011748	2.416335	
0.100000	0.732157	1.000227	60.013716	74.240000	67.700000	30.973062	2.296314	
0.100000	0.718018	0.829966	61.296020	74.844000	72.610000	31.457276	2.072029	
0.100000	0.720504	0.958644	62.894769	74.628000	68.130000	29.864469	2.273207	
0.100000	0.713427	0.898671	63.615614	74.952000	70.150000	30.913320	2.133119	
0.100000	0.709511	0.858513	63.428583	75.122000	70.950000	31.165455	1.777498	
0.100000	0.700896	0.830968	63.808306	75.258000	72.080000	30.506040	2.418534	
0.100000	0.700352	1.043250	65.567846	75.374000	66.650000	33.947732	2.290905	
0.100000	0.691798	0.935746	66.171094	75.708000	69.110000	30.677386	2.657471	
0.100000	0.682342	0.800406	66.830526	75.920000	74.030000	31.013174	2.312525	
0.100000	0.681208	0.886451	65.952032	76.084000	70.090000	29.377272	2.243579	
0.100000	0.676397	0.813036	67.833750	76.396000	72.700000	33.408022	2.204453	
0.100000	0.669782	0.948907	67.332374	76.578000	69.160000	32.682009	2.716027	
0.100000	0.675433	0.954106	68.463662	76.224000	68.650000	31.269758	2.178164	
0.100000	0.665677	0.772499	68.481466	76.826000	74.020000	30.389678	1.979742	
0.100000	0.662086	0.790944	68.282229	76.766000	73.680000	31.911307	2.103271	
0.100000	0.654180	0.783139	67.835384	77.156000	73.850000	32.839488	1.923045	
0.100000	0.657437	0.821764	67.902497	77.094000	73.090000	32.657026	2.368359	
0.100000	0.657700	0.782890	68.669414	77.116000	73.590000	34.063651	2.514808	
0.100000	0.646613	0.898425	69.880261	77.488000	70.220000	31.293746	2.109313	
0.100000	0.646826	0.755308	70.374896	77.316000	74.920000	31.008672	2.522282	
0.100000	0.642157	0.744663	70.113012	77.526000	75.510000	33.468609	2.516172	
0.100000	0.640743	0.822814	70.958497	77.640000	72.530000	31.998794	3.003624	
0.100000	0.635669	1.058788	71.081568	77.860000	66.110000	32.236814	2.859712	
0.100000	0.632878	0.846285	70.675531	77.776000	72.110000	30.437022	2.864895	
0.100000	0.630349	0.894965	71.194534	78.150000	71.770000	31.937171	2.113621	
0.100000	0.626472	0.941257	70.670762	78.284000	70.590000	33.432727	2.641103	
0.100000	0.635775	0.909501	69.173676	77.728000	69.200000	34.743223	3.014503	
0.100000	0.625462	0.881416	71.423307	78.012000	71.010000	34.826417	3.201752	
0.100000	0.623948	0.760573	71.090171	78.338000	75.190000	36.410154	3.425108	
0.100000	0.622250	1.125393	71.090129	78.324000	66.330000	29.080319	2.520531	
