LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.844314	1.703681	33.900000	29.092000	33.900000	20.471159	1.068863	
0.100000	1.530646	1.744761	33.900000	42.796000	35.860000	20.982047	1.047327	
0.100000	1.371008	1.400910	34.880000	49.644000	50.450000	21.057979	1.236383	
0.100000	1.269023	1.273009	40.990400	53.826000	54.720000	23.226111	1.525932	
0.100000	1.208322	1.210486	44.808148	56.244000	56.880000	23.948949	1.502172	
0.100000	1.173787	1.295290	47.331312	57.492000	53.490000	25.818159	1.441667	
0.100000	1.134808	1.622514	47.934609	58.964000	46.530000	25.115695	1.822144	
0.100000	1.102953	2.299065	46.828548	60.224000	41.340000	24.340155	1.413407	
0.100000	1.079388	1.345358	45.162428	60.992000	53.810000	25.690673	2.206132	
0.100000	1.068187	1.083687	46.365275	61.714000	61.000000	26.928757	2.184873	
0.100000	1.052744	1.358826	48.382843	62.288000	54.010000	31.515690	2.528607	
0.100000	1.027849	1.185747	48.739980	63.024000	57.260000	32.056885	2.626880	
0.100000	1.015948	1.325888	49.486229	63.696000	56.450000	32.372147	2.624874	
0.100000	1.000583	1.416150	49.950412	64.358000	54.790000	32.828124	2.426368	
0.100000	0.989942	1.433245	50.112099	64.512000	53.860000	31.028644	2.320005	
0.100000	0.970275	1.254112	50.142573	65.512000	58.710000	31.869120	2.114896	
0.100000	0.967395	1.116977	50.717370	65.890000	61.790000	30.022351	2.346599	
0.100000	0.953932	1.203138	51.507835	66.456000	58.980000	30.176182	2.669862	
0.100000	0.951741	1.430231	51.872687	66.154000	54.920000	30.013704	2.469114	
0.100000	0.945500	1.604823	51.793385	66.780000	54.510000	31.542612	2.952566	
0.100000	0.926030	1.217038	51.700263	67.494000	57.400000	30.216474	3.298168	
0.100000	0.927777	1.163531	51.881482	67.250000	61.000000	30.803410	2.580786	
0.100000	0.920430	1.452889	52.338683	67.688000	55.930000	30.905558	2.637503	
0.100000	0.916309	1.590903	52.323657	67.774000	51.700000	31.353461	2.979187	
0.100000	0.916534	1.002838	51.990853	67.868000	65.060000	32.015083	2.860653	
0.100000	0.911104	1.045969	52.700464	67.844000	63.730000	30.945004	2.246715	
0.100000	0.914012	1.235495	53.218471	68.020000	59.980000	29.346346	3.135295	
0.100000	0.908031	0.985317	53.411632	68.266000	66.420000	31.735722	2.417388	
0.100000	0.900458	1.481046	54.013174	68.450000	51.930000	31.457377	2.632281	
0.100000	0.902765	1.264343	53.607560	68.558000	57.190000	29.695389	2.993153	
0.100000	0.899764	1.437230	54.122026	68.422000	54.700000	28.953190	2.631380	
0.100000	0.901510	1.049864	56.268467	68.458000	62.320000	28.334191	3.010347	
0.100000	0.891411	1.103466	57.276167	68.678000	63.360000	30.808248	2.586691	
0.100000	0.892293	1.287578	57.980925	68.692000	56.660000	29.324694	2.407093	
0.100000	0.887191	1.008118	57.405640	68.752000	65.480000	31.384929	2.788512	
0.100000	0.884789	1.293092	56.920418	69.050000	57.990000	31.936962	2.872773	
0.100000	0.895666	1.164265	56.239149	68.484000	61.430000	30.844767	3.126713	
0.100000	0.892240	0.985212	58.376725	68.668000	65.550000	30.238586	3.083992	
0.100000	0.886213	1.941584	59.878915	68.870000	45.960000	32.022673	2.583844	
0.100000	0.884128	1.555852	57.970435	68.944000	50.140000	31.596450	2.955735	
0.100000	0.883595	1.168552	57.935071	68.834000	61.640000	30.652041	3.007262	
0.100000	0.881001	1.087045	58.057004	69.236000	64.240000	29.909895	2.284308	
0.100000	0.883366	1.202791	58.215934	69.178000	60.490000	31.953522	2.930833	
0.100000	0.880903	1.453145	58.228206	68.962000	54.880000	29.622143	2.537370	
0.100000	0.883041	4.353200	58.713316	69.104000	26.470000	29.924195	2.742945	
0.100000	0.879251	2.219470	57.078352	68.974000	42.320000	30.620349	2.775618	
0.100000	0.878366	1.239024	55.719982	69.316000	60.840000	32.018395	2.712442	
0.100000	0.878257	0.973505	55.463386	69.206000	67.000000	30.611064	2.710582	
0.100000	0.872120	0.907590	56.148413	69.628000	67.290000	30.478269	2.043392	
0.100000	0.873269	1.207821	57.285008	69.436000	61.070000	30.304826	2.827855	
0.100000	0.880769	1.465038	58.049623	69.142000	53.660000	30.876082	2.684671	
0.100000	0.871859	1.421638	57.033494	69.422000	53.920000	29.428245	2.279937	
0.100000	0.876479	0.911726	56.221128	69.168000	68.400000	29.641898	2.172701	
0.100000	0.866555	1.096740	58.938204	69.472000	63.240000	28.753602	2.225989	
0.100000	0.862761	1.280542	59.023473	69.858000	59.490000	28.714829	2.415718	
0.100000	0.877438	1.220305	58.511466	69.206000	61.530000	29.836578	2.562378	
0.100000	0.871937	1.141129	59.637186	69.722000	60.550000	28.977942	2.492239	
0.100000	0.867586	0.955134	57.601380	69.826000	67.030000	27.735900	2.275056	
0.100000	0.867652	1.172785	58.970072	69.544000	60.700000	28.930166	2.923722	
0.100000	0.869300	1.051189	58.721722	69.474000	64.930000	26.315837	2.312685	
0.100000	0.926077	1.241884	60.223815	67.760000	59.750000	40.523336	3.253410	
0.100000	0.847513	0.940883	60.343591	70.342000	67.270000	40.384266	3.555688	
0.100000	0.821436	0.989673	59.821893	71.370000	66.210000	40.916781	3.193493	
0.100000	0.811025	1.114648	61.509062	71.816000	63.860000	37.569626	2.741414	
0.100000	0.786854	1.098253	60.577969	72.552000	65.230000	37.478068	2.317105	
