LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.834473	1.704673	35.700000	29.908000	35.700000	27.126996	1.675761	
0.100000	1.518510	1.541505	35.700000	43.284000	43.590000	29.754820	2.105006	
0.100000	1.351262	1.296777	39.645000	50.346000	53.190000	29.391465	2.118532	
0.100000	1.242377	1.203111	44.589600	54.768000	56.220000	32.395382	2.311483	
0.100000	1.171198	1.354220	47.595556	57.680000	52.360000	30.695059	2.812779	
0.100000	1.138431	1.250326	48.018850	59.052000	57.010000	35.076787	3.357279	
0.100000	1.106163	1.338233	49.505635	60.244000	53.730000	34.181192	2.822419	
0.100000	1.077433	1.437120	49.696382	61.564000	52.370000	36.377017	3.131475	
0.100000	1.057245	2.800837	49.593350	62.168000	31.030000	33.489720	3.012381	
0.100000	1.052899	1.507027	45.678741	62.220000	49.900000	32.208143	2.704329	
0.100000	1.038767	1.417622	46.179842	62.976000	53.750000	36.017927	2.445150	
0.100000	1.022421	1.563366	47.106859	63.532000	50.520000	33.328414	3.248834	
0.100000	1.020104	1.191443	47.310347	63.298000	57.310000	35.555172	2.852113	
0.100000	1.005802	1.941802	48.368901	63.974000	45.710000	33.197815	2.678227	
0.100000	1.004983	1.123676	47.724053	64.150000	60.320000	35.385726	2.874675	
0.100000	0.998243	1.555660	48.953180	64.474000	46.500000	35.665491	2.486328	
0.100000	0.985594	1.530815	48.383861	65.026000	51.190000	37.391771	3.357157	
0.100000	0.981099	1.557423	48.432422	65.198000	51.730000	36.942100	2.946782	
0.100000	0.973045	1.728786	48.528881	65.308000	45.570000	34.051876	2.459809	
0.100000	0.972629	1.378391	48.023587	65.338000	54.370000	34.303141	2.718584	
0.100000	0.964956	1.978495	48.410693	65.608000	45.460000	33.812937	1.965071	
0.100000	0.959583	1.130137	47.957698	65.762000	61.160000	34.191562	2.618420	
0.100000	0.957445	1.450083	48.888608	66.114000	54.400000	35.015863	2.792388	
0.100000	0.959620	1.938330	49.132900	65.726000	46.150000	33.113104	2.588527	
0.100000	0.947926	1.901576	48.708238	66.534000	48.910000	35.994245	2.782408	
0.100000	0.945427	1.778706	48.552402	66.486000	48.750000	33.849777	2.957891	
0.100000	0.935702	1.754803	48.408241	66.734000	47.960000	34.477663	2.450294	
0.100000	0.933176	1.527617	48.229875	67.214000	51.540000	33.077324	3.085718	
