LearningRate	TrainLoss	ValidLoss	AvgAcc. 	TrainAcc.	ValidAcc.	TrainEpochTime(s)	TestEpochTime(s)		
0.100000	1.777945	2.234833	32.300000	32.448000	32.300000	20.127988	1.107480	
0.100000	1.298682	1.236069	32.300000	52.228000	55.170000	20.156939	1.114460	
0.100000	1.034596	1.659732	43.735000	62.768000	49.020000	20.187558	1.112575	
0.100000	0.884135	0.908197	44.476800	68.388000	67.800000	20.125337	1.129444	
0.100000	0.763896	0.958194	51.237037	73.302000	67.960000	20.008237	1.095384	
0.100000	0.675043	0.864815	54.552087	76.476000	70.330000	23.113522	1.404552	
0.100000	0.627390	0.867626	57.058428	78.212000	71.510000	23.773607	1.456260	
0.100000	0.584245	0.850421	58.898253	79.670000	71.280000	23.790107	1.407302	
0.100000	0.554924	0.906529	60.091993	80.846000	72.370000	23.857313	1.433660	
0.100000	0.528512	0.734942	61.148225	81.702000	76.400000	24.106524	1.475520	
0.100000	0.500460	0.750226	62.599513	82.768000	75.480000	23.804277	1.426306	
0.100000	0.489509	0.590699	63.528813	83.288000	80.180000	23.938266	1.414080	
0.100000	0.469282	0.803489	64.917677	83.948000	75.820000	23.853820	1.465728	
0.100000	0.461611	0.717474	65.404272	84.212000	76.340000	23.981371	1.404181	
0.100000	0.448489	0.629851	65.872896	84.572000	79.240000	23.826032	1.414639	
0.100000	0.431309	1.144725	66.603808	84.908000	67.050000	23.821670	1.446204	
0.100000	0.431435	0.745953	65.845736	85.018000	75.580000	23.824628	1.436666	
0.100000	0.422773	0.629110	66.162048	85.582000	78.490000	24.120035	1.472550	
0.100000	0.415845	0.616524	66.721003	85.806000	79.680000	24.032781	1.446996	
0.100000	0.405009	0.644164	67.301218	85.898000	79.560000	23.944976	1.461032	
0.100000	0.394782	0.771248	67.778912	86.370000	76.750000	23.754219	1.438517	
0.100000	0.388143	0.475218	67.942115	86.598000	84.390000	23.906874	1.431905	
0.100000	0.386220	0.750971	68.725801	86.636000	77.060000	23.952238	1.520545	
0.100000	0.384284	0.985081	68.809212	86.808000	73.310000	23.872169	1.446969	
0.100000	0.379201	0.533188	68.601003	86.962000	81.350000	23.968972	1.421423	
0.100000	0.372499	0.593606	69.026639	87.304000	81.170000	23.766246	1.437207	
0.100000	0.366175	0.490990	69.385961	87.296000	83.840000	23.800228	1.422272	
0.100000	0.366123	0.964964	69.886907	87.386000	72.130000	23.885581	1.398515	
0.100000	0.360119	0.515850	69.547472	87.634000	83.000000	24.040839	1.423372	
0.100000	0.367624	0.487651	69.958420	87.372000	83.730000	24.016755	1.456372	
0.100000	0.350680	0.601328	74.153032	87.846000	79.720000	23.816561	1.451320	
0.100000	0.349867	0.721297	73.623137	88.080000	76.170000	23.821470	1.402196	
0.100000	0.354819	0.531376	76.502317	87.832000	82.330000	23.758610	1.449699	
0.100000	0.345214	0.528034	76.901426	88.134000	82.820000	24.074687	1.443583	
0.100000	0.342422	0.795062	77.625881	88.200000	76.720000	23.836056	1.453343	
0.100000	0.338875	0.918828	77.738019	88.516000	74.550000	23.807711	1.468952	
0.100000	0.341814	0.776282	77.499092	88.274000	75.750000	23.879208	1.446080	
0.100000	0.337723	0.508092	77.543819	88.378000	82.990000	23.903204	1.429896	
0.100000	0.339109	0.726072	78.477769	88.322000	77.550000	24.026407	1.432478	
0.100000	0.330761	0.534962	78.284916	88.694000	82.540000	23.742345	1.409375	
0.100000	0.329561	0.431660	79.238877	88.522000	85.550000	23.762641	1.433428	
0.100000	0.328906	0.571132	79.015758	88.708000	82.260000	23.959431	1.450647	
0.100000	0.333776	0.570268	79.300236	88.498000	81.780000	23.885781	1.475509	
0.100000	0.334342	0.822924	79.879449	88.470000	75.410000	24.011311	1.418354	
0.100000	0.328440	0.711977	77.828892	88.752000	77.490000	24.034479	1.408585	
0.100000	0.318627	0.669118	79.040138	88.986000	78.800000	23.931452	1.419131	
0.100000	0.326225	0.578448	79.445319	88.782000	81.330000	23.993668	1.462366	
0.100000	0.319109	0.628497	79.738940	88.948000	81.000000	23.773005	1.437042	
0.100000	0.324461	0.605534	79.802951	88.770000	81.510000	24.047579	1.421926	
0.100000	0.320717	0.549054	79.506866	89.094000	81.580000	23.939560	1.417060	
0.100000	0.309598	1.023037	80.745066	89.390000	70.590000	23.804435	1.434194	
0.100000	0.320693	0.573773	79.030265	88.972000	81.440000	23.905427	1.424586	
0.100000	0.320204	0.587002	78.643626	89.010000	81.230000	23.761011	1.476321	
0.100000	0.311459	0.584297	79.972763	89.408000	82.110000	23.827483	1.531306	
0.100000	0.313017	0.567095	80.084629	89.314000	82.180000	23.926063	1.425912	
0.100000	0.308624	1.067710	80.605793	89.498000	71.410000	23.736856	1.455451	
0.100000	0.315224	0.481772	78.319700	89.136000	83.610000	23.816876	1.440935	
0.100000	0.308090	0.573889	80.232394	89.310000	81.170000	23.913247	1.404876	
0.100000	0.313364	0.431327	80.398415	89.300000	85.570000	23.975985	1.434079	
0.100000	0.308057	0.775742	80.152374	89.296000	77.780000	23.955427	1.442808	
0.100000	0.299614	0.805462	79.486124	89.592000	75.860000	23.727685	1.407469	
0.100000	0.310747	0.946772	80.142679	89.362000	73.180000	24.018936	1.408288	
0.100000	0.310120	0.641553	79.764309	89.348000	79.460000	24.014332	1.421841	
0.100000	0.305248	0.556447	78.862851	89.514000	81.880000	24.097461	1.420716	
0.100000	0.304850	0.514211	78.743807	89.342000	83.170000	23.949493	1.416974	
0.100000	0.297760	0.583224	79.202842	89.814000	81.690000	23.758354	1.400518	
0.100000	0.304564	0.793824	80.409929	89.570000	77.550000	23.919195	1.413465	
0.100000	0.299161	0.507741	79.439003	89.594000	83.950000	23.996179	1.480314	
0.100000	0.301831	0.611011	80.451397	89.630000	80.810000	23.859767	1.425733	
0.100000	0.299579	0.533734	80.909663	89.746000	82.840000	23.976154	1.426491	
0.100000	0.295273	0.809455	80.558594	89.808000	75.900000	23.674864	1.443634	
0.100000	0.299499	0.557600	80.188650	89.766000	82.410000	23.956100	1.425566	
0.100000	0.298863	0.517714	79.411105	89.698000	83.330000	23.859572	1.426184	
0.100000	0.300494	0.504700	79.964625	89.880000	83.590000	23.863976	1.428548	
0.100000	0.292501	0.576675	80.387896	89.982000	81.720000	24.002128	1.456445	
0.100000	0.295342	0.608644	80.839579	89.870000	80.540000	23.840211	1.436121	
0.100000	0.300112	0.569776	80.772546	89.704000	82.530000	23.909068	1.514381	
0.100000	0.298895	0.730892	80.959657	89.904000	78.700000	23.794905	1.510275	
0.100000	0.298090	0.569271	80.823992	89.902000	82.260000	23.846330	1.454576	
0.100000	0.299533	0.539721	79.327906	89.760000	81.930000	23.901608	1.457310	
0.100000	0.291641	0.729720	81.064276	90.178000	78.320000	23.640020	1.422874	
0.100000	0.295721	0.556428	80.856868	89.816000	82.710000	23.943911	1.432321	
0.100000	0.294120	0.613022	81.103639	89.924000	80.950000	23.995212	1.417954	
0.100000	0.294954	0.474493	81.103846	89.886000	84.390000	24.255787	1.435511	
0.100000	0.294192	0.718955	79.758928	89.822000	78.830000	24.394204	1.420233	
0.100000	0.287807	0.549853	81.462648	90.260000	83.150000	23.708999	1.438056	
0.100000	0.299952	0.632010	81.218779	89.750000	80.110000	24.045510	1.435685	
0.100000	0.302763	0.543506	81.783316	89.618000	82.560000	23.969918	1.441533	
0.100000	0.290231	0.756834	80.707290	90.160000	77.560000	23.829741	1.432777	
0.100000	0.292356	0.555186	80.226681	89.892000	82.380000	23.890403	1.411279	
0.100000	0.281044	0.709500	79.978180	90.344000	78.560000	23.794502	1.468668	
0.100000	0.294805	0.574374	80.794531	89.846000	82.780000	23.900278	1.405491	
0.010000	0.180230	0.240173	81.272465	93.906000	92.000000	24.007586	1.445439	
0.010000	0.137492	0.239812	82.151048	95.406000	92.020000	23.985690	1.418969	
0.010000	0.121764	0.234341	82.573804	95.918000	92.310000	24.052891	1.425154	
0.010000	0.113569	0.239429	82.603460	96.164000	92.220000	23.864987	1.410035	
0.010000	0.104795	0.237703	84.149076	96.460000	92.480000	24.012637	1.418905	
0.010000	0.096038	0.240618	84.232632	96.826000	92.460000	23.956564	1.404360	
0.010000	0.093798	0.237666	85.056890	96.844000	92.570000	23.884717	1.441165	
0.010000	0.085157	0.245246	84.538349	97.176000	92.350000	23.926536	1.472322	
0.010000	0.081670	0.244870	85.983423	97.358000	92.490000	23.811645	1.491428	
0.010000	0.078001	0.249104	86.536198	97.360000	92.210000	23.984132	1.410983	
0.010000	0.076281	0.253016	86.939836	97.492000	92.440000	24.022047	1.424289	
0.010000	0.070477	0.257880	87.024355	97.602000	92.350000	24.081565	1.415224	
0.010000	0.066706	0.258515	87.197363	97.806000	92.650000	24.084485	1.455992	
0.010000	0.065413	0.270302	87.836823	97.816000	92.150000	23.946910	1.388131	
0.010000	0.063168	0.259183	87.561422	97.918000	92.520000	23.773693	1.432980	
0.010000	0.059621	0.260035	88.395969	98.044000	92.660000	24.011563	1.426723	
0.010000	0.056309	0.272499	88.623363	98.194000	92.140000	23.870012	1.429548	
0.010000	0.058209	0.280946	88.328375	98.014000	92.180000	23.820636	1.427505	
0.010000	0.054977	0.279922	89.211493	98.188000	92.390000	23.898363	1.434955	
0.010000	0.058496	0.282936	89.162129	98.036000	92.070000	23.795318	1.428934	
0.010000	0.054848	0.274633	89.847026	98.234000	92.220000	23.957479	1.429427	
0.010000	0.053102	0.286686	89.196358	98.326000	92.010000	24.139097	1.441668	
0.010000	0.048385	0.292447	90.002390	98.408000	92.050000	23.925901	1.445696	
0.010000	0.049100	0.310589	89.695026	98.368000	91.800000	23.902404	1.455618	
0.010000	0.048503	0.280469	90.185007	98.466000	92.270000	23.854119	1.412412	
0.010000	0.048888	0.296607	89.596715	98.342000	92.230000	23.913247	1.405903	
0.010000	0.048725	0.293604	90.463391	98.426000	92.410000	23.797693	1.444189	
0.010000	0.043971	0.309360	90.036753	98.580000	91.600000	24.113605	1.411144	
0.010000	0.047287	0.288872	90.747658	98.476000	92.320000	23.782467	1.400681	
0.010000	0.046128	0.303952	92.181957	98.526000	91.760000	23.993892	1.467095	
0.010000	0.044965	0.301305	92.157625	98.524000	91.770000	23.788930	1.426458	
0.010000	0.042442	0.310719	92.174540	98.682000	92.020000	24.038694	1.452793	
0.010000	0.042659	0.309693	92.151559	98.642000	91.840000	23.978496	1.454751	
0.010000	0.040478	0.324023	92.169044	98.658000	91.990000	24.164598	1.420630	
0.010000	0.044805	0.310298	92.154602	98.492000	91.930000	24.056050	1.401810	
0.010000	0.041659	0.303774	92.156013	98.684000	92.290000	24.026979	1.441388	
0.010000	0.044632	0.324630	92.132854	98.482000	91.600000	23.899884	1.410504	
0.010000	0.045277	0.330832	92.118715	98.514000	91.620000	23.889429	1.474559	
0.010000	0.044211	0.300374	92.046063	98.534000	92.280000	23.840027	1.398384	
0.010000	0.043256	0.341073	92.094404	98.592000	91.270000	23.736332	1.473683	
