LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.847586	1.639780	37.360000	29.114000	37.360000	18.418348	1.658515	
0.100000	1.569338	1.833493	37.360000	41.226000	38.030000	20.765295	1.501709	
0.100000	1.419657	1.363801	37.695000	48.242000	48.980000	20.857645	1.679869	
0.100000	1.325385	1.908402	42.168800	51.530000	39.800000	21.295479	1.863992	
0.100000	1.253696	1.410079	40.854815	54.514000	48.890000	20.958195	1.652134	
0.100000	1.194939	1.275334	42.915885	56.734000	54.540000	19.844670	1.461367	
0.100000	1.153033	1.297718	45.438545	58.638000	55.000000	20.968995	1.748618	
0.100000	1.102924	1.355600	47.041832	60.516000	52.280000	20.595796	2.133704	
0.100000	1.071285	1.716591	47.542652	61.670000	49.870000	20.233476	1.971155	
0.100000	1.048777	1.337310	47.477685	62.438000	52.070000	19.800896	1.953246	
0.100000	1.024092	1.634726	47.833184	63.812000	50.350000	19.887687	1.697155	
0.100000	0.996756	1.261095	47.839905	64.794000	56.250000	21.545401	2.011751	
0.100000	0.984081	2.047447	48.704721	65.416000	43.340000	19.514456	2.128331	
0.100000	0.977758	1.731265	47.637443	65.480000	50.250000	20.708984	1.664495	
0.100000	0.964323	1.163605	47.706413	66.046000	59.040000	20.534499	1.654100	
0.100000	0.957127	1.471499	48.798379	66.096000	53.410000	19.164461	2.025067	
0.100000	0.948429	1.777213	49.032983	66.418000	49.920000	19.846986	2.155924	
0.100000	0.941554	2.191126	48.860252	66.660000	41.060000	21.725131	1.670929	
0.100000	0.935097	1.511441	47.842389	66.936000	51.350000	20.135813	2.005861	
0.100000	0.934386	1.279241	47.998765	67.138000	56.560000	20.997604	1.449839	
0.100000	0.926586	1.123208	48.601542	67.408000	62.470000	20.553709	1.973097	
0.100000	0.927501	1.364636	49.616795	67.192000	54.810000	21.121372	1.625290	
0.100000	0.915207	1.980104	49.830793	67.842000	43.020000	20.173592	1.544282	
0.100000	0.916709	1.077565	49.073048	67.878000	63.520000	20.935732	1.784385	
0.100000	0.916729	1.054679	50.011157	67.714000	62.430000	21.442821	2.032106	
0.100000	0.912325	1.298027	50.734111	67.816000	57.760000	20.523162	1.761813	
0.100000	0.907289	1.408827	51.025811	68.034000	55.220000	21.051101	1.724103	
0.100000	0.903668	1.649414	51.107401	68.444000	53.280000	21.983374	1.454131	
0.100000	0.906428	1.252174	51.053355	68.188000	58.750000	21.648314	1.618120	
0.100000	0.900827	1.242339	51.362905	68.480000	58.690000	20.188403	1.734554	
0.100000	0.903595	1.675674	51.932477	68.202000	50.520000	21.092456	1.847202	
0.100000	0.895598	1.573868	53.424298	68.426000	53.280000	20.739671	1.682238	
0.100000	0.903931	1.474460	52.087914	68.162000	55.460000	20.886614	2.176455	
0.100000	0.885873	1.083569	53.619532	69.040000	62.310000	20.048999	1.722929	
0.100000	0.890945	1.191994	54.996980	68.624000	60.270000	21.205709	1.921478	
0.100000	0.882686	1.525305	55.403673	69.258000	52.560000	20.976739	1.866554	
0.100000	0.881075	1.048455	54.827003	69.008000	63.710000	21.270754	1.664190	
0.100000	0.894007	1.403498	55.051706	68.766000	55.420000	20.875092	1.766366	
0.100000	0.890144	1.259359	55.393503	68.826000	59.390000	20.444282	1.781744	
0.100000	0.881618	2.032891	55.402695	69.238000	41.160000	19.650295	1.643668	
0.100000	0.882674	1.606647	55.336725	69.252000	55.130000	21.084761	1.599058	
0.100000	0.884460	0.985277	53.457098	68.996000	65.260000	21.890939	1.556360	
0.100000	0.883415	1.810401	55.217496	69.352000	50.760000	21.090218	2.027597	
0.100000	0.883195	1.328276	56.200612	69.100000	57.640000	20.908315	1.663288	
0.100000	0.878722	1.239401	55.479594	69.318000	59.880000	22.147043	1.846467	
0.100000	0.877246	1.158791	55.258971	69.254000	59.320000	19.582582	1.698553	
0.100000	0.879662	1.154214	54.240158	69.302000	62.010000	21.449257	1.945134	
0.100000	0.873433	1.157559	56.228976	69.572000	60.240000	20.529861	2.198092	
0.100000	0.872852	1.204193	57.240918	69.564000	60.520000	19.901757	1.902776	
0.100000	0.871188	1.020728	58.306830	69.836000	64.990000	22.169903	2.098656	
0.100000	0.876080	1.334472	57.630661	69.494000	59.610000	20.230304	1.770692	
0.100000	0.871744	1.275525	56.053979	69.542000	55.980000	20.902923	1.612884	
0.100000	0.864982	1.602466	59.012719	69.742000	52.000000	20.216519	1.710062	
0.100000	0.874259	1.161178	58.402713	69.554000	59.380000	20.170631	1.493089	
0.100000	0.863844	1.125173	57.790661	69.860000	62.000000	21.010432	1.883390	
0.100000	0.863162	0.967076	57.695045	70.000000	66.970000	20.862571	1.760347	
0.100000	0.862013	1.129035	58.012980	69.908000	63.490000	21.459535	1.972076	
0.100000	0.863402	1.614652	59.157088	69.890000	52.280000	20.827712	1.978186	
0.100000	0.869164	1.926315	58.704731	69.824000	48.230000	22.396423	1.868765	
0.100000	0.863538	1.159211	56.847874	69.694000	60.130000	22.070014	1.664579	
0.100000	1.884680	1.727668	57.458614	27.752000	35.520000	38.587413	3.016241	
0.100000	1.572065	1.520203	56.358364	40.078000	44.110000	36.731616	2.977908	
0.100000	1.425398	1.726233	56.558393	47.522000	43.540000	35.138657	3.143749	
0.100000	1.327016	1.669744	55.423591	51.636000	44.490000	35.258898	2.973302	
0.100000	1.261265	1.604666	53.603629	54.492000	49.460000	36.018573	2.952126	
0.100000	1.207739	1.867605	54.948159	56.418000	39.350000	36.663299	3.000218	
