LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.835059	1.983878	29.020000	29.170000	29.020000	14.652020	0.962048	
0.100000	1.527470	1.691932	29.020000	43.150000	41.230000	15.120398	1.222250	
0.100000	1.351777	1.814131	35.125000	50.618000	38.120000	20.863155	1.292589	
0.100000	1.259757	1.989226	35.590400	54.114000	40.010000	20.622277	1.193846	
0.100000	1.205349	1.434734	36.514444	56.250000	47.200000	21.278440	1.259474	
0.100000	1.152901	1.588276	39.055019	58.286000	45.360000	23.112417	1.472678	
0.100000	1.130049	1.406544	39.984814	59.324000	50.580000	22.074716	1.463094	
0.100000	1.108819	1.669701	41.740667	59.952000	46.490000	24.062370	1.414702	
0.100000	1.088942	2.058409	42.053586	60.742000	41.880000	25.314864	1.625709	
0.100000	1.069998	1.188074	41.463455	61.688000	57.650000	25.447228	1.540917	
0.100000	1.062675	1.671864	43.720240	61.824000	47.900000	26.479084	1.954510	
0.100000	1.038013	1.322736	43.824333	62.758000	56.110000	28.973353	2.539812	
0.100000	1.024321	3.042778	45.099767	63.370000	29.550000	32.217121	2.800458	
0.100000	1.009885	1.921594	42.524462	64.098000	43.120000	28.010485	2.403045	
0.100000	0.996436	1.158204	42.290475	64.418000	59.690000	32.335527	2.694818	
0.100000	0.988591	1.395283	44.061172	64.748000	56.100000	30.742855	2.353029	
0.100000	0.969168	1.444256	45.051248	65.678000	55.110000	31.298483	3.322904	
0.100000	0.966650	1.385694	45.742960	65.740000	53.180000	30.512472	2.742976	
0.100000	0.952223	1.370904	46.117517	66.426000	54.110000	32.043544	2.479327	
0.100000	0.944943	1.079066	46.521808	66.690000	63.160000	33.027593	2.625001	
0.100000	0.939820	1.506221	47.686681	67.020000	51.750000	31.574519	2.801955	
0.100000	0.935228	1.303345	47.670123	66.802000	57.470000	32.239454	2.576795	
0.100000	0.929544	1.008780	48.143446	67.176000	65.420000	31.585374	2.828505	
0.100000	0.921576	1.229776	49.186941	67.550000	57.220000	29.286622	2.829879	
0.100000	0.926858	1.510129	49.450235	67.412000	52.190000	32.691561	2.631156	
0.100000	0.919678	1.176298	49.311674	67.570000	61.680000	32.404205	2.473282	
0.100000	0.905743	1.336426	49.878415	68.180000	58.570000	31.163389	2.841471	
0.100000	0.912544	1.206963	50.160218	67.970000	60.250000	30.291725	3.310886	
0.100000	0.906255	4.557017	50.523522	68.258000	20.720000	31.114592	2.679566	
0.100000	0.905371	1.290824	48.296337	68.122000	58.060000	30.974874	2.698576	
0.100000	0.900646	2.166525	50.691348	68.402000	45.180000	30.921574	2.607027	
0.100000	0.902334	1.552939	49.886190	68.238000	53.770000	31.966270	2.665401	
0.100000	0.900537	1.145259	50.409980	68.470000	62.330000	33.850830	2.929020	
0.100000	0.899043	1.234095	52.218411	68.408000	58.330000	30.957220	2.964584	
0.100000	0.895041	2.283577	52.346714	68.600000	38.840000	32.106252	2.603034	
0.100000	0.897391	1.139115	52.229924	68.560000	61.100000	30.498096	2.947561	
0.100000	0.893688	1.226457	52.210931	68.702000	59.910000	30.638324	3.171692	
0.100000	0.892044	1.699324	52.041216	68.640000	49.810000	31.145637	2.431395	
0.100000	0.890294	3.160214	54.177002	68.902000	34.400000	30.660973	2.152952	
0.100000	0.888252	1.406350	51.491592	68.820000	53.360000	31.183031	3.086242	
0.100000	0.885774	1.560324	52.798984	68.862000	51.140000	32.463125	3.111200	
0.100000	0.880209	1.506765	48.852398	69.192000	51.800000	29.617702	3.023418	
0.100000	0.885330	1.656102	51.004266	68.916000	51.220000	30.967591	2.820088	
0.100000	0.879008	1.446206	53.413570	69.286000	56.360000	30.783939	2.918660	
