Regularisierer	Zielgroesse	Top1	
16.772678	461872.000000	38.440000	
16.052643	461872.000000	45.360000	
15.331660	461872.000000	49.590000	
14.611332	461872.000000	49.710000	
13.891882	461872.000000	55.170000	
13.201592	461872.000000	59.220000	
12.486092	461872.000000	57.300000	
11.770842	461872.000000	63.410000	
11.057571	461872.000000	62.440000	
10.347873	461872.000000	65.400000	
9.671602	461872.000000	64.130000	
8.977697	461872.000000	64.920000	
8.300037	461872.000000	68.300000	
7.680923	461872.000000	58.580000	
7.216149	461872.000000	59.010000	
6.823043	461872.000000	57.780000	
6.460798	461872.000000	52.530000	
6.109926	461872.000000	49.190000	
5.770260	461872.000000	64.240000	
5.453637	461872.000000	43.120000	
5.147467	461872.000000	65.320000	
4.853388	461872.000000	65.470000	
4.559387	461872.000000	55.290000	
4.268183	461872.000000	62.510000	
3.979429	461872.000000	49.080000	
3.699378	461872.000000	55.660000	
3.439640	461872.000000	66.310000	
3.235283	461872.000000	42.500000	
3.084626	461872.000000	64.820000	
2.955303	461872.000000	66.210000	
2.824884	461872.000000	48.230000	
2.704350	461872.000000	53.970000	
2.582976	461872.000000	60.300000	
2.463186	461872.000000	32.120000	
2.348221	461872.000000	36.390000	
2.231985	461872.000000	53.030000	
2.130672	461872.000000	51.190000	
2.032033	461872.000000	43.370000	
1.935555	461872.000000	51.900000	
1.839458	461872.000000	69.420000	
1.741912	461872.000000	55.960000	
1.650381	461872.000000	57.600000	
1.557044	461872.000000	45.810000	
1.464965	461872.000000	72.390000	
1.372800	461872.000000	67.570000	
1.281707	461872.000000	62.780000	
1.192076	461872.000000	59.870000	
1.100939	461872.000000	31.410000	
1.011916	461872.000000	68.630000	
0.924795	461872.000000	53.650000	
0.838745	461872.000000	61.470000	
0.759485	461872.000000	64.410000	
0.685460	461872.000000	65.130000	
0.623603	461872.000000	65.900000	
0.577760	461872.000000	37.530000	
0.521308	461872.000000	56.360000	
0.501681	461872.000000	65.600000	
0.484744	461872.000000	52.500000	
0.466494	461872.000000	66.720000	
0.454642	461872.000000	68.940000	
0.406616	461872.000000	37.400000	
0.398148	461872.000000	59.730000	
0.390321	461872.000000	56.520000	
0.380202	461872.000000	55.500000	
0.372790	461872.000000	58.200000	
0.339832	461872.000000	56.860000	
0.335075	461872.000000	34.520000	
0.328404	461872.000000	69.920000	
0.324482	461872.000000	69.270000	
0.318138	461872.000000	60.380000	
0.303122	461872.000000	64.300000	
0.302167	461872.000000	49.830000	
0.302781	461872.000000	50.090000	
0.300769	461872.000000	61.540000	
0.297858	461872.000000	54.470000	
0.282132	461872.000000	66.550000	
0.283250	461872.000000	53.040000	
0.284187	461872.000000	75.910000	
0.282474	461872.000000	60.450000	
0.281983	461872.000000	64.900000	
0.272651	461872.000000	78.810000	
0.272650	461872.000000	41.670000	
0.273007	461872.000000	70.430000	
0.271654	461872.000000	56.030000	
0.271448	461872.000000	64.020000	
0.266708	461872.000000	70.160000	
0.266685	461872.000000	64.440000	
0.266553	461872.000000	70.340000	
0.264806	461872.000000	73.160000	
0.265777	461872.000000	60.550000	
0.259132	461872.000000	74.880000	
0.260431	461872.000000	66.200000	
0.260731	461872.000000	54.950000	
0.261622	461872.000000	66.890000	
0.261093	461872.000000	62.850000	
0.254400	461872.000000	52.790000	
0.256428	461872.000000	72.460000	
0.256289	461872.000000	71.420000	
0.256100	461872.000000	57.430000	
0.257033	461872.000000	58.270000	
0.251242	461872.000000	74.000000	
0.253003	461872.000000	58.340000	
0.253088	461872.000000	67.270000	
0.252888	461872.000000	56.000000	
0.252517	461872.000000	71.620000	
0.247414	461872.000000	53.450000	
0.248334	461872.000000	74.020000	
0.247932	461872.000000	71.880000	
0.248025	461872.000000	71.230000	
0.247547	461872.000000	48.690000	
0.245070	461872.000000	71.850000	
0.244971	461872.000000	65.530000	
0.246674	461872.000000	47.000000	
0.245510	461872.000000	68.800000	
0.245907	461872.000000	59.640000	
0.240471	461872.000000	78.430000	
0.242404	461872.000000	53.290000	
0.242462	461872.000000	64.940000	
0.241846	461872.000000	64.220000	
0.242253	461872.000000	59.740000	
0.235045	461872.000000	72.640000	
0.234630	461872.000000	64.630000	
0.236273	461872.000000	70.590000	
0.238153	461872.000000	70.470000	
0.236329	461872.000000	73.980000	
0.235811	461872.000000	65.450000	
0.238454	461872.000000	55.390000	
0.236811	461872.000000	75.990000	
0.235612	461872.000000	62.360000	
0.235724	461872.000000	72.940000	
0.231585	461872.000000	74.120000	
0.231850	461872.000000	69.920000	
0.231481	461872.000000	54.140000	
0.231529	461872.000000	51.240000	
0.232157	461872.000000	66.980000	
0.231176	461872.000000	70.280000	
0.231952	461872.000000	44.140000	
0.231306	461872.000000	71.600000	
0.230974	461872.000000	65.060000	
0.231461	461872.000000	75.270000	
0.227794	461872.000000	64.100000	
0.228164	461872.000000	59.560000	
0.228488	461872.000000	67.310000	
0.228539	461872.000000	58.940000	
0.228483	461872.000000	68.440000	
0.227774	461872.000000	55.620000	
0.229062	461872.000000	66.620000	
0.229770	461872.000000	69.510000	
0.227985	461872.000000	37.610000	
0.228379	461872.000000	73.320000	
0.225747	461872.000000	69.610000	
0.228083	461872.000000	73.170000	
0.227023	461872.000000	40.140000	
0.227743	461872.000000	70.600000	
0.228593	461872.000000	74.800000	
0.224976	461872.000000	71.720000	
0.225192	461872.000000	73.560000	
0.224642	461872.000000	47.440000	
0.225408	461872.000000	50.170000	
0.227034	461872.000000	72.070000	
0.223997	461872.000000	64.050000	
0.223892	461872.000000	64.700000	
0.224146	461872.000000	73.700000	
0.224322	461872.000000	74.000000	
0.225217	461872.000000	64.390000	
0.224562	461872.000000	73.940000	
0.225413	461872.000000	70.960000	
0.226030	461872.000000	63.280000	
0.225601	461872.000000	56.520000	
0.225676	461872.000000	76.500000	
0.221851	461872.000000	72.900000	
0.223634	461872.000000	74.790000	
0.223366	461872.000000	66.010000	
0.224574	461872.000000	64.770000	
0.223299	461872.000000	77.300000	
0.221012	461872.000000	58.610000	
0.221277	461872.000000	68.680000	
0.222135	461872.000000	73.490000	
0.221973	461872.000000	69.690000	
0.221982	461872.000000	70.480000	
0.000000	0.000000	71.930000	
