LearningRate	TrainLoss	ValidLoss	TrainAcc.	ValidAcc.	AvgAcc.	TrainEpochTime(s)	TestEpochTime(s)	
0.100000	1.687331	1.455548	47.120000	36.770000	47.120000	19.955795	1.408944	
0.100000	1.180360	1.098790	47.120000	57.232000	59.930000	20.503524	1.427728	
0.100000	0.931672	1.147630	53.525000	66.970000	60.710000	19.811841	1.369043	
0.100000	0.779293	0.967005	55.630400	72.580000	67.050000	21.120920	1.370753	
0.100000	0.693546	0.978809	58.681111	75.870000	68.280000	20.234840	1.446473	
0.100000	0.646064	0.766723	60.547930	77.602000	74.140000	20.637267	1.780836	
0.100000	0.598023	0.680079	63.091768	79.408000	77.060000	20.592026	1.328559	
0.100000	0.558711	0.839082	65.287248	80.860000	73.460000	20.153163	1.387514	
0.100000	0.535197	0.709048	65.998657	81.456000	76.410000	20.598396	1.377726	
0.100000	0.519558	0.816211	67.064180	81.898000	74.230000	19.990346	1.501372	
0.100000	0.501899	0.701047	67.472838	82.670000	77.550000	19.503202	1.381994	
0.100000	0.490644	0.711228	68.310911	82.982000	77.250000	20.401676	1.342296	
0.100000	0.474752	0.693150	68.905135	83.588000	77.070000	19.799152	1.427827	
0.100000	0.467676	0.881593	69.348776	84.038000	71.440000	20.096380	1.960655	
0.100000	0.450333	0.689207	69.003888	84.518000	76.730000	20.236129	1.280735	
0.100000	0.443429	1.044154	69.379174	84.834000	69.150000	19.792040	1.762979	
0.100000	0.442112	0.554030	68.843844	84.708000	81.440000	20.310268	1.395171	
0.100000	0.424823	0.599191	69.723457	85.446000	80.110000	20.611266	1.467402	
0.100000	0.424743	0.735569	70.305456	85.442000	76.950000	19.619449	1.339730	
0.100000	0.418040	0.723652	70.487168	85.502000	77.690000	19.812514	1.984385	
0.100000	0.412542	0.999991	70.712947	85.860000	71.830000	20.780220	1.379854	
0.100000	0.405285	0.710299	70.398606	86.042000	77.630000	20.893247	1.559621	
0.100000	0.399115	0.804454	70.625938	86.278000	73.860000	20.256061	1.389824	
0.100000	0.395814	0.547835	70.520953	86.304000	81.850000	20.821484	1.623397	
0.100000	0.389733	0.531650	71.051125	86.608000	82.610000	19.775692	1.397806	
0.100000	0.385284	0.822422	71.564210	86.614000	74.490000	19.897442	1.377536	
0.100000	0.389088	0.575347	71.429624	86.554000	80.700000	20.132225	1.426894	
0.100000	0.376294	0.632064	71.746260	86.934000	79.340000	20.110766	1.346546	
0.100000	0.374804	0.776704	71.934429	87.102000	76.960000	20.065988	1.368273	
0.100000	0.375475	0.647188	71.948912	87.068000	79.710000	20.133969	1.584901	
0.100000	0.374916	0.892242	74.301461	87.060000	73.880000	20.845006	1.313540	
0.100000	0.369186	0.679734	74.387028	87.322000	78.650000	20.486156	1.590467	
0.100000	0.364565	0.556369	75.578579	87.608000	81.120000	19.922304	1.326422	
0.100000	0.359736	0.673689	76.113900	87.730000	78.260000	20.350941	1.305236	
0.100000	0.360798	0.614433	77.099489	87.580000	80.620000	19.913179	1.374358	
0.100000	0.362828	0.770069	77.748739	87.344000	75.900000	20.632620	1.268817	
0.100000	0.358231	0.551630	77.109044	87.484000	82.050000	20.417099	1.385022	
0.100000	0.350883	0.698815	77.854272	87.908000	78.340000	20.013295	1.442985	
0.100000	0.350611	0.451602	77.570465	87.866000	84.520000	19.869380	1.664891	
0.100000	0.346320	0.671953	78.498766	88.106000	79.900000	20.107435	1.405763	
0.100000	0.352938	0.604061	78.545800	87.966000	81.260000	20.690512	1.365952	
0.100000	0.346304	0.507299	78.694889	87.978000	83.280000	20.358565	1.420294	
0.100000	0.345650	0.499658	78.176821	88.024000	83.250000	20.667595	1.390999	
0.100000	0.335114	0.567053	79.268853	88.450000	81.000000	20.347293	1.354446	
0.100000	0.340468	0.507106	78.284763	88.398000	83.200000	20.452168	1.373531	
0.100000	0.339409	0.593615	80.378537	88.338000	81.530000	21.083506	1.338434	
0.100000	0.336404	0.650173	80.260558	88.480000	79.390000	20.294643	1.444895	
0.100000	0.340582	0.543801	79.747578	88.242000	82.820000	20.625864	1.426779	
0.100000	0.340605	0.510476	80.052775	88.274000	83.320000	20.267839	1.357617	
0.100000	0.335866	0.640029	79.416433	88.564000	79.530000	20.564909	1.362755	
0.100000	0.330818	0.689986	80.262217	88.634000	79.070000	20.581270	1.335394	
0.100000	0.328848	0.554394	79.640302	88.670000	82.090000	20.450654	1.463975	
0.100000	0.340193	0.558780	80.953394	88.272000	81.810000	20.072451	1.300611	
0.100000	0.325503	0.584576	81.118526	88.748000	81.320000	20.680475	1.276446	
0.100000	0.323978	0.807925	79.957684	88.582000	74.820000	19.856092	1.355747	
0.100000	0.326060	0.569386	80.523948	88.792000	81.600000	20.079334	1.304573	
0.100000	0.321363	0.730160	80.396767	89.012000	78.410000	20.574303	1.325588	
0.100000	0.325274	0.569258	79.924532	88.880000	82.460000	20.862393	1.473506	
0.100000	0.322710	0.482413	80.485655	88.908000	84.480000	20.803173	1.384179	
0.100000	0.321575	0.615333	79.900561	88.808000	80.950000	19.937543	1.363884	
0.100000	0.323626	0.640725	80.657825	88.770000	80.240000	20.551320	1.371929	
0.100000	0.321729	0.544671	80.987936	89.014000	83.180000	20.056202	1.308269	
0.100000	0.324134	0.534692	80.715913	88.832000	83.190000	20.557748	1.412385	
0.100000	0.320813	0.463295	81.216697	89.004000	84.750000	20.886961	1.367928	
0.100000	0.314003	0.498805	80.762321	89.184000	83.580000	20.061832	1.365797	
0.100000	0.316659	0.686571	81.833161	89.136000	79.440000	20.117226	1.444137	
0.100000	0.310720	0.804695	81.142440	89.354000	75.120000	20.058510	1.476160	
0.100000	0.316612	0.434234	81.647286	89.148000	85.180000	20.532539	1.433760	
0.100000	0.316975	0.472578	81.207328	89.064000	84.810000	19.877028	2.019489	
0.100000	0.314010	0.462194	81.636363	89.162000	84.670000	20.206466	1.495609	
0.100000	0.317249	0.468175	82.124096	89.268000	85.120000	20.341658	1.291876	
0.100000	0.308541	0.515251	82.313043	89.318000	83.420000	19.944494	1.329307	
0.100000	0.305933	0.873306	82.059196	89.502000	73.800000	20.268894	1.416681	
0.100000	0.306203	0.542622	81.844380	89.264000	82.750000	20.126559	1.699565	
0.100000	0.311702	0.615434	81.661389	89.240000	81.800000	20.302080	1.516504	
0.100000	0.306270	0.776985	81.360970	89.278000	75.570000	20.735330	1.435505	
0.100000	0.310708	0.497630	81.483205	89.312000	83.210000	20.395660	1.385078	
0.100000	0.307041	0.593260	81.666892	89.380000	81.020000	20.370106	1.520713	
0.100000	0.302155	0.581515	81.077269	89.622000	82.110000	20.653150	1.375268	
0.100000	0.302472	0.661829	81.077398	89.424000	79.540000	19.789298	1.371042	
0.100000	0.311294	0.488879	81.414787	89.424000	83.320000	20.526665	1.343334	
0.100000	0.305964	0.639548	81.497227	89.550000	80.890000	20.238055	1.812405	
0.100000	0.299504	0.571001	81.387216	89.768000	82.050000	20.580315	1.444065	
0.100000	0.300628	0.489829	80.490326	89.636000	84.110000	20.104586	1.511304	
0.100000	0.306081	0.473462	81.703981	89.400000	84.020000	20.415319	1.509334	
0.100000	0.303920	0.597425	81.392250	89.606000	81.150000	20.330806	1.655671	
0.100000	0.304910	0.453998	81.962095	89.458000	84.710000	20.415091	1.346929	
0.100000	0.302701	0.700672	82.431394	89.672000	79.630000	20.348350	1.393345	
0.100000	0.298970	0.699538	81.740356	89.714000	80.340000	20.317327	1.317021	
0.100000	0.300622	0.494775	81.547372	89.590000	83.990000	20.542716	1.416454	
0.100000	1.010494	0.730616	82.129972	64.086000	75.370000	33.344848	2.387661	
0.100000	0.395708	0.826951	81.695290	86.496000	75.600000	32.853475	2.335155	
0.100000	0.350861	0.630338	81.527562	87.960000	80.260000	34.048569	2.387635	
0.100000	0.342989	0.905196	81.276647	88.202000	69.040000	34.753138	2.380913	
0.100000	0.335791	0.875786	79.888701	88.556000	70.710000	34.444516	2.237469	
0.100000	0.324952	0.487754	78.672021	88.782000	84.190000	33.534515	2.277077	
0.100000	0.322552	0.659034	80.482309	88.950000	80.340000	32.615623	2.298805	
0.100000	0.321395	0.796747	80.419640	88.916000	79.590000	33.229976	2.355596	
0.100000	0.324649	0.556252	80.345876	88.764000	82.720000	33.919290	3.647581	
0.100000	0.322474	0.549246	80.564098	88.856000	82.810000	34.082190	2.252693	
0.100000	0.317490	0.637163	80.463240	88.904000	78.910000	33.289168	2.448741	
0.100000	0.315765	0.615686	78.972349	89.122000	81.860000	33.956594	2.320540	
0.100000	0.320563	0.734654	80.452475	89.072000	78.350000	33.984408	3.043515	
0.100000	0.316572	0.477299	80.179498	89.246000	83.920000	33.917039	2.374014	
